oxygen_umol_kg;salinity;temperature;day;month;year;hour
247.67354;38.1975;13.8803;27;Feb;2023;23:00:53
247.80155;38.1956;13.8553;27;Feb;2023;23:30:53
247.76649;38.1969;13.8619;28;Feb;2023;00:00:53
247.80169;38.1973;13.8547;28;Feb;2023;00:30:53
247.89316;38.1990;13.8358;28;Feb;2023;01:00:53
247.88405;38.2007;13.8371;28;Feb;2023;01:30:53
247.85871;38.2058;13.8404;28;Feb;2023;02:00:53
247.87335;38.2048;13.8378;28;Feb;2023;02:30:53
247.89757;38.2074;13.8320;28;Feb;2023;03:00:53
247.94563;38.2095;13.8217;28;Feb;2023;03:30:53
247.99060;38.2111;13.8122;28;Feb;2023;04:00:53
247.87100;38.2197;13.8332;28;Feb;2023;04:30:53
247.91804;38.2174;13.8245;28;Feb;2023;05:00:53
247.99240;38.2199;13.8088;28;Feb;2023;05:30:53
248.19703;38.2192;13.7682;28;Feb;2023;06:00:53
248.03051;38.2166;13.8023;28;Feb;2023;06:30:53
248.04121;38.2171;13.8000;28;Feb;2023;07:00:53
248.03343;38.2184;13.8011;28;Feb;2023;07:30:53
248.05492;38.2213;13.7958;28;Feb;2023;08:00:53
247.86475;38.2296;13.8310;28;Feb;2023;08:30:53
247.93185;38.2247;13.8193;28;Feb;2023;09:00:53
247.93015;38.2256;13.8193;28;Feb;2023;09:30:53
247.88165;38.2259;13.8289;28;Feb;2023;10:00:53
247.80876;38.2284;13.8426;28;Feb;2023;10:30:53
247.73002;38.2295;13.8580;28;Feb;2023;11:00:53
247.63558;38.2345;13.8752;28;Feb;2023;11:30:53
247.68240;38.2362;13.8652;28;Feb;2023;12:00:53
247.65344;38.2357;13.8712;28;Feb;2023;12:30:53
247.62692;38.2382;13.8757;28;Feb;2023;13:00:53
247.69779;38.2386;13.8613;28;Feb;2023;13:30:53
247.70402;38.2393;13.8598;28;Feb;2023;14:00:53
247.74459;38.2387;13.8519;28;Feb;2023;14:30:53
247.75037;38.2388;13.8507;28;Feb;2023;15:00:53
247.76143;38.2401;13.8481;28;Feb;2023;15:30:53
247.85874;38.2449;13.8270;28;Feb;2023;16:00:53
247.77324;38.2448;13.8441;28;Feb;2023;16:30:53
247.76419;38.2453;13.8457;28;Feb;2023;17:00:53
247.80456;38.2472;13.8370;28;Feb;2023;17:30:53
247.91016;38.2472;13.8159;28;Feb;2023;18:00:53
247.83071;38.2459;13.8322;28;Feb;2023;18:30:53
247.81864;38.2448;13.8350;28;Feb;2023;19:00:53
247.85350;38.2453;13.8278;28;Feb;2023;19:30:53
247.88887;38.2462;13.8205;28;Feb;2023;20:00:53
247.87932;38.2434;13.8233;28;Feb;2023;20:30:53
247.87529;38.2428;13.8244;28;Feb;2023;21:00:53
247.98572;38.2440;13.8019;28;Feb;2023;21:30:53
247.85694;38.2459;13.8270;28;Feb;2023;22:00:53
247.87679;38.2442;13.8236;28;Feb;2023;22:30:53
247.93815;38.2435;13.8115;28;Feb;2023;23:00:53
247.93315;38.2441;13.8123;28;Feb;2023;23:30:53
247.93903;38.2432;13.8115;1;Mar;2023;00:00:53
247.92795;38.2417;13.8142;1;Mar;2023;00:30:53
247.93534;38.2417;13.8127;1;Mar;2023;01:00:53
247.96183;38.2426;13.8071;1;Mar;2023;01:30:53
247.99723;38.2399;13.8010;1;Mar;2023;02:00:53
248.01262;38.2399;13.7979;1;Mar;2023;02:30:53
248.10499;38.2409;13.7791;1;Mar;2023;03:00:53
247.93754;38.2417;13.8123;1;Mar;2023;03:30:53
248.02226;38.2442;13.7945;1;Mar;2023;04:00:53
247.98445;38.2432;13.8024;1;Mar;2023;04:30:53
247.98445;38.2432;13.8024;1;Mar;2023;05:00:53
247.93983;38.2447;13.8108;1;Mar;2023;05:30:53
247.96781;38.2456;13.8049;1;Mar;2023;06:00:53
247.99328;38.2467;13.7994;1;Mar;2023;06:30:53
248.04467;38.2464;13.7893;1;Mar;2023;07:00:53
247.95783;38.2499;13.8054;1;Mar;2023;07:30:53
248.05267;38.2482;13.7871;1;Mar;2023;08:00:53
247.97220;38.2486;13.8030;1;Mar;2023;08:30:53
247.95654;38.2498;13.8057;1;Mar;2023;09:00:53
248.00368;38.2490;13.7966;1;Mar;2023;09:30:53
247.98053;38.2487;13.8013;1;Mar;2023;10:00:53
247.95966;38.2491;13.8053;1;Mar;2023;10:30:53
247.99030;38.2523;13.7981;1;Mar;2023;11:00:53
247.97767;38.2551;13.7997;1;Mar;2023;11:30:53
247.99500;38.2575;13.7954;1;Mar;2023;12:00:53
248.02497;38.2570;13.7896;1;Mar;2023;12:30:53
247.99133;38.2577;13.7960;1;Mar;2023;13:00:53
248.09197;38.2569;13.7762;1;Mar;2023;13:30:53
248.06651;38.2558;13.7817;1;Mar;2023;14:00:53
248.07116;38.2552;13.7809;1;Mar;2023;14:30:53
248.08252;38.2546;13.7789;1;Mar;2023;15:00:53
248.06616;38.2558;13.7818;1;Mar;2023;15:30:53
248.10799;38.2542;13.7739;1;Mar;2023;16:00:53
248.12466;38.2544;13.7706;1;Mar;2023;16:30:53
248.18373;38.2528;13.7593;1;Mar;2023;17:00:53
248.25290;38.2540;13.7451;1;Mar;2023;17:30:53
248.41076;38.2535;13.7138;1;Mar;2023;18:00:53
248.45216;38.2552;13.7050;1;Mar;2023;18:30:53
248.34635;38.2535;13.7267;1;Mar;2023;19:00:53
248.21634;38.2450;13.7555;1;Mar;2023;19:30:53
248.31229;38.2514;13.7341;1;Mar;2023;20:00:53
248.21559;38.2431;13.7563;1;Mar;2023;20:30:53
248.28975;38.2514;13.7386;1;Mar;2023;21:00:53
248.37025;38.2524;13.7222;1;Mar;2023;21:30:53
248.32277;38.2487;13.7330;1;Mar;2023;22:00:53
248.28977;38.2452;13.7408;1;Mar;2023;22:30:53
248.27156;38.2464;13.7440;1;Mar;2023;23:00:53
248.23419;38.2430;13.7526;1;Mar;2023;23:30:53
248.33166;38.2312;13.7372;2;Mar;2023;00:00:53
248.27497;38.2388;13.7459;2;Mar;2023;00:30:53
248.31612;38.2293;13.7410;2;Mar;2023;01:00:53
248.35577;38.2291;13.7331;2;Mar;2023;01:30:53
248.33119;38.2248;13.7395;2;Mar;2023;02:00:53
248.40180;38.2236;13.7258;2;Mar;2023;02:30:53
248.34140;38.2377;13.7330;2;Mar;2023;03:00:53
248.27685;38.2399;13.7452;2;Mar;2023;03:30:53
248.33229;38.2346;13.7359;2;Mar;2023;04:00:53
248.31735;38.2393;13.7373;2;Mar;2023;04:30:53
248.37102;38.2426;13.7255;2;Mar;2023;05:00:53
248.40849;38.2362;13.7202;2;Mar;2023;05:30:53
248.33302;38.2381;13.7346;2;Mar;2023;06:00:53
248.40084;38.2409;13.7201;2;Mar;2023;06:30:53
248.35581;38.2413;13.7289;2;Mar;2023;07:00:53
248.32886;38.2428;13.7338;2;Mar;2023;07:30:53
248.29030;38.2417;13.7419;2;Mar;2023;08:00:53
248.23604;38.2359;13.7547;2;Mar;2023;08:30:53
248.13522;38.2366;13.7745;2;Mar;2023;09:00:53
248.01692;38.2394;13.7972;2;Mar;2023;09:30:53
247.70118;38.2427;13.8592;2;Mar;2023;10:00:53
247.55338;38.2430;13.8888;2;Mar;2023;10:30:53
247.14584;38.2452;13.9698;2;Mar;2023;11:00:53
246.72119;38.2462;14.0550;2;Mar;2023;11:30:53
246.56056;38.2463;14.0874;2;Mar;2023;12:00:52
246.63772;38.2247;14.0793;2;Mar;2023;12:30:52
246.24558;38.2141;14.1623;2;Mar;2023;13:00:52
246.78643;38.2008;14.0575;2;Mar;2023;13:30:52
246.67881;38.1963;14.0808;2;Mar;2023;14:00:52
246.28646;38.2016;14.1583;2;Mar;2023;14:30:52
247.54784;38.1895;13.9082;2;Mar;2023;15:00:52
247.57472;38.1937;13.9014;2;Mar;2023;15:30:53
247.21254;38.1686;13.9828;2;Mar;2023;16:00:53
247.72293;38.1977;13.8703;2;Mar;2023;16:30:52
247.97435;38.1984;13.8198;2;Mar;2023;17:00:53
247.83735;38.1864;13.8513;2;Mar;2023;17:30:53
249.54949;37.0353;13.9053;2;Mar;2023;18:00:53
247.72174;38.1931;13.8722;2;Mar;2023;18:30:53
247.63334;38.1946;13.8893;2;Mar;2023;19:00:53
247.96226;38.2018;13.8210;2;Mar;2023;19:30:53
248.04152;38.2068;13.8035;2;Mar;2023;20:00:53
248.06698;38.1855;13.8057;2;Mar;2023;20:30:53
248.07985;38.2010;13.7978;2;Mar;2023;21:00:53
248.16349;38.2082;13.7787;2;Mar;2023;21:30:53
248.11164;38.2064;13.7896;2;Mar;2023;22:00:53
248.12953;38.2170;13.7824;2;Mar;2023;22:30:53
248.12312;38.2128;13.7851;2;Mar;2023;23:00:53
248.10133;38.2094;13.7907;2;Mar;2023;23:30:53
248.00630;38.2140;13.8081;3;Mar;2023;00:00:53
248.04586;38.2157;13.7996;3;Mar;2023;00:30:53
248.06012;38.2159;13.7966;3;Mar;2023;01:00:53
248.05284;38.2167;13.7978;3;Mar;2023;01:30:53
248.08129;38.2191;13.7913;3;Mar;2023;02:00:53
248.01220;38.2163;13.8061;3;Mar;2023;02:30:53
248.03672;38.2180;13.8006;3;Mar;2023;03:00:53
248.14393;38.2213;13.7781;3;Mar;2023;03:30:53
248.08646;38.2189;13.7904;3;Mar;2023;04:00:53
248.16141;38.2214;13.7745;3;Mar;2023;04:30:53
248.14795;38.2211;13.7773;3;Mar;2023;05:00:53
248.14109;38.2216;13.7785;3;Mar;2023;05:30:53
248.16759;38.2225;13.7729;3;Mar;2023;06:00:53
248.16321;38.2219;13.7740;3;Mar;2023;06:30:53
248.13227;38.2214;13.7804;3;Mar;2023;07:00:53
248.11673;38.2219;13.7833;3;Mar;2023;07:30:53
248.07269;38.2219;13.7921;3;Mar;2023;08:00:53
248.05003;38.2227;13.7963;3;Mar;2023;08:30:53
248.02960;38.2221;13.8006;3;Mar;2023;09:00:53
248.10065;38.2218;13.7865;3;Mar;2023;09:30:53
247.91482;38.2206;13.8241;3;Mar;2023;10:00:53
247.89496;38.2199;13.8283;3;Mar;2023;10:30:53
247.27662;38.2152;13.9539;3;Mar;2023;11:00:53
247.08979;38.2144;13.9917;3;Mar;2023;11:30:53
247.63878;38.2147;13.8814;3;Mar;2023;12:00:52
247.33140;38.2221;13.9405;3;Mar;2023;12:30:53
246.12320;38.2218;14.1844;3;Mar;2023;13:00:53
246.67110;38.2172;14.0751;3;Mar;2023;13:30:52
247.05049;38.2141;13.9997;3;Mar;2023;14:00:52
247.06882;38.2118;13.9968;3;Mar;2023;14:30:52
247.08636;38.2132;13.9928;3;Mar;2023;15:00:52
246.85853;38.2119;14.0391;3;Mar;2023;15:30:52
247.25508;38.2127;13.9591;3;Mar;2023;16:00:52
247.45172;38.2131;13.9194;3;Mar;2023;16:30:53
247.69082;38.2098;13.8726;3;Mar;2023;17:00:53
247.72475;38.2117;13.8652;3;Mar;2023;17:30:53
247.25985;38.2114;13.9585;3;Mar;2023;18:00:53
247.17772;38.2112;13.9751;3;Mar;2023;18:30:53
247.25914;38.2120;13.9585;3;Mar;2023;19:00:52
247.39560;38.2118;13.9311;3;Mar;2023;19:30:53
247.52759;38.2115;13.9048;3;Mar;2023;20:00:53
247.66617;38.2110;13.8771;3;Mar;2023;20:30:53
247.66585;38.2112;13.8771;3;Mar;2023;21:00:53
247.64292;38.2117;13.8816;3;Mar;2023;21:30:53
247.72516;38.2122;13.8649;3;Mar;2023;22:00:53
247.95843;38.2124;13.8182;3;Mar;2023;22:30:53
248.00325;38.2130;13.8090;3;Mar;2023;23:00:53
247.91984;38.2125;13.8258;3;Mar;2023;23:30:53
248.04402;38.2150;13.8002;4;Mar;2023;00:00:53
248.09791;38.2135;13.7899;4;Mar;2023;00:30:53
248.09921;38.2145;13.7893;4;Mar;2023;01:00:53
248.10045;38.2174;13.7881;4;Mar;2023;01:30:53
248.04662;38.2146;13.7998;4;Mar;2023;02:00:53
247.99409;38.2166;13.8096;4;Mar;2023;02:30:53
248.07909;38.2191;13.7918;4;Mar;2023;03:00:53
248.09852;38.2192;13.7879;4;Mar;2023;03:30:53
248.13743;38.2203;13.7797;4;Mar;2023;04:00:53
248.17787;38.2217;13.7711;4;Mar;2023;04:30:53
248.21614;38.2209;13.7638;4;Mar;2023;05:00:53
248.24469;38.2208;13.7581;4;Mar;2023;05:30:53
248.20234;38.2238;13.7656;4;Mar;2023;06:00:53
248.27094;38.2240;13.7518;4;Mar;2023;06:30:53
248.25963;38.2241;13.7540;4;Mar;2023;07:00:53
248.24542;38.2234;13.7571;4;Mar;2023;07:30:53
248.16659;38.2244;13.7725;4;Mar;2023;08:00:53
248.03128;38.2233;13.7999;4;Mar;2023;08:30:53
247.95942;38.2228;13.8144;4;Mar;2023;09:00:53
247.67986;38.2241;13.8699;4;Mar;2023;09:30:53
247.47909;38.2249;13.9099;4;Mar;2023;10:00:53
247.33085;38.2252;13.9395;4;Mar;2023;10:30:53
247.21458;38.2245;13.9631;4;Mar;2023;11:00:53
246.97341;38.2278;14.0105;4;Mar;2023;11:30:53
246.67206;38.2286;14.0710;4;Mar;2023;12:00:52
247.51460;38.2208;13.9042;4;Mar;2023;12:30:52
246.48030;38.2289;14.1097;4;Mar;2023;13:00:53
246.48816;38.2262;14.1090;4;Mar;2023;13:30:52
246.47757;38.2257;14.1113;4;Mar;2023;14:00:52
246.23331;38.2274;14.1602;4;Mar;2023;14:30:52
246.43712;38.2286;14.1185;4;Mar;2023;15:00:52
246.63788;38.2263;14.0787;4;Mar;2023;15:30:52
246.61384;38.2267;14.0834;4;Mar;2023;16:00:52
246.51938;38.2281;14.1020;4;Mar;2023;16:30:52
246.65376;38.2261;14.0756;4;Mar;2023;17:00:52
246.82950;38.2094;14.0459;4;Mar;2023;17:30:52
246.94750;38.2146;14.0203;4;Mar;2023;18:00:52
247.07129;38.2164;13.9947;4;Mar;2023;18:30:52
247.09018;38.2097;13.9933;4;Mar;2023;19:00:52
247.23950;38.2084;13.9637;4;Mar;2023;19:30:52
247.37770;38.2088;13.9357;4;Mar;2023;20:00:53
247.29378;38.2127;13.9513;4;Mar;2023;20:30:53
246.86183;38.2186;14.0362;4;Mar;2023;21:00:53
247.06528;38.2149;13.9965;4;Mar;2023;21:30:52
247.07985;38.2151;13.9935;4;Mar;2023;22:00:52
247.19102;38.2143;13.9714;4;Mar;2023;22:30:52
247.17350;38.2152;13.9746;4;Mar;2023;23:00:53
247.27927;38.2152;13.9533;4;Mar;2023;23:30:52
247.31219;38.2167;13.9462;5;Mar;2023;00:00:53
247.38612;38.2190;13.9306;5;Mar;2023;00:30:53
247.38221;38.2191;13.9313;5;Mar;2023;01:00:53
247.47736;38.2212;13.9115;5;Mar;2023;01:30:53
247.56623;38.2200;13.8941;5;Mar;2023;02:00:53
247.56226;38.2197;13.8950;5;Mar;2023;02:30:53
247.85039;38.2164;13.8384;5;Mar;2023;03:00:53
247.87521;38.2185;13.8327;5;Mar;2023;03:30:53
247.98306;38.2193;13.8109;5;Mar;2023;04:00:53
248.15062;38.2228;13.7762;5;Mar;2023;04:30:53
248.14782;38.2233;13.7766;5;Mar;2023;05:00:53
248.17481;38.2237;13.7711;5;Mar;2023;05:30:53
248.20138;38.2243;13.7656;5;Mar;2023;06:00:53
248.29746;38.2242;13.7464;5;Mar;2023;06:30:53
248.29803;38.2250;13.7461;5;Mar;2023;07:00:53
248.21086;38.2251;13.7634;5;Mar;2023;07:30:53
248.18006;38.2256;13.7694;5;Mar;2023;08:00:53
248.02956;38.2249;13.7997;5;Mar;2023;08:30:53
247.67071;38.2262;13.8710;5;Mar;2023;09:00:53
247.65815;38.2250;13.8740;5;Mar;2023;09:30:53
247.21440;38.2248;13.9631;5;Mar;2023;10:00:53
247.10075;38.2244;13.9860;5;Mar;2023;10:30:53
247.15059;38.2264;13.9753;5;Mar;2023;11:00:52
246.96744;38.2237;14.0131;5;Mar;2023;11:30:52
246.81417;38.2320;14.0412;5;Mar;2023;12:00:52
247.04681;38.2242;13.9970;5;Mar;2023;12:30:52
247.03935;38.2223;13.9991;5;Mar;2023;13:00:52
247.34481;38.2229;13.9375;5;Mar;2023;13:30:52
246.99646;38.2240;14.0072;5;Mar;2023;14:00:53
247.19277;38.2260;13.9670;5;Mar;2023;14:30:52
246.57678;38.2307;14.0895;5;Mar;2023;15:00:53
246.90094;38.2299;14.0244;5;Mar;2023;15:30:52
246.90603;38.2322;14.0226;5;Mar;2023;16:00:52
246.83527;38.2327;14.0367;5;Mar;2023;16:30:52
247.00863;38.2329;14.0017;5;Mar;2023;17:00:52
247.12753;38.2323;13.9779;5;Mar;2023;17:30:52
247.24783;38.2325;13.9537;5;Mar;2023;18:00:52
247.26059;38.2321;13.9513;5;Mar;2023;18:30:53
247.22719;38.2326;13.9578;5;Mar;2023;19:00:53
247.32468;38.2329;13.9381;5;Mar;2023;19:30:53
247.36541;38.2298;13.9310;5;Mar;2023;20:00:53
247.33361;38.2288;13.9378;5;Mar;2023;20:30:53
247.30623;38.2279;13.9435;5;Mar;2023;21:00:53
247.32382;38.2282;13.9399;5;Mar;2023;21:30:53
247.41769;38.2288;13.9208;5;Mar;2023;22:00:53
247.40925;38.2288;13.9225;5;Mar;2023;22:30:53
247.41215;38.2288;13.9220;5;Mar;2023;23:00:53
247.47220;38.2296;13.9096;5;Mar;2023;23:30:53
247.51176;38.2300;13.9016;6;Mar;2023;00:00:53
247.49881;38.2306;13.9039;6;Mar;2023;00:30:53
247.68799;38.2312;13.8658;6;Mar;2023;01:00:53
247.78103;38.2314;13.8471;6;Mar;2023;01:30:53
247.81474;38.2320;13.8402;6;Mar;2023;02:00:53
247.90384;38.2328;13.8221;6;Mar;2023;02:30:53
247.85444;38.2317;13.8323;6;Mar;2023;03:00:53
247.83485;38.2328;13.8359;6;Mar;2023;03:30:53
247.95325;38.2348;13.8115;6;Mar;2023;04:00:53
247.75615;38.2335;13.8514;6;Mar;2023;04:30:53
247.80832;38.2323;13.8414;6;Mar;2023;05:00:53
247.76999;38.2325;13.8490;6;Mar;2023;05:30:53
247.78058;38.2330;13.8467;6;Mar;2023;06:00:53
247.84388;38.2329;13.8340;6;Mar;2023;06:30:53
247.89106;38.2331;13.8245;6;Mar;2023;07:00:53
247.96347;38.2335;13.8099;6;Mar;2023;07:30:53
247.95621;38.2337;13.8113;6;Mar;2023;08:00:53
247.91275;38.2336;13.8200;6;Mar;2023;08:30:53
247.85044;38.2342;13.8323;6;Mar;2023;09:00:53
247.66248;38.2336;13.8701;6;Mar;2023;09:30:53
247.54586;38.2347;13.8931;6;Mar;2023;10:00:53
247.60012;38.2345;13.8823;6;Mar;2023;10:30:53
247.50721;38.2342;13.9011;6;Mar;2023;11:00:53
247.34791;38.2353;13.9326;6;Mar;2023;11:30:53
246.95540;38.2392;14.0102;6;Mar;2023;12:00:53
247.52810;38.2340;13.8969;6;Mar;2023;12:30:52
247.56387;38.2323;13.8903;6;Mar;2023;13:00:53
247.58445;38.2317;13.8864;6;Mar;2023;13:30:53
247.27162;38.2332;13.9487;6;Mar;2023;14:00:53
247.34155;38.2330;13.9347;6;Mar;2023;14:30:53
247.28144;38.2318;13.9472;6;Mar;2023;15:00:53
247.34839;38.2303;13.9343;6;Mar;2023;15:30:53
247.24930;38.2337;13.9530;6;Mar;2023;16:00:53
247.31991;38.2378;13.9374;6;Mar;2023;16:30:53
247.24059;38.2356;13.9541;6;Mar;2023;17:00:53
247.35336;38.2384;13.9305;6;Mar;2023;17:30:53
247.52781;38.2374;13.8958;6;Mar;2023;18:00:53
247.55065;38.2372;13.8913;6;Mar;2023;18:30:53
247.65827;38.2378;13.8695;6;Mar;2023;19:00:53
247.71471;38.2367;13.8586;6;Mar;2023;19:30:53
247.79635;38.2380;13.8418;6;Mar;2023;20:00:53
247.68837;38.2390;13.8631;6;Mar;2023;20:30:53
247.60477;38.2384;13.8800;6;Mar;2023;21:00:53
247.68642;38.2390;13.8635;6;Mar;2023;21:30:53
247.75499;38.2395;13.8496;6;Mar;2023;22:00:53
247.79388;38.2392;13.8419;6;Mar;2023;22:30:53
248.03104;38.2410;13.7938;6;Mar;2023;23:00:53
248.03495;38.2409;13.7931;6;Mar;2023;23:30:53
248.03142;38.2412;13.7937;7;Mar;2023;00:00:53
248.20984;38.2417;13.7579;7;Mar;2023;00:30:53
248.21346;38.2420;13.7571;7;Mar;2023;01:00:53
248.13963;38.2422;13.7717;7;Mar;2023;01:30:53
248.17539;38.2433;13.7642;7;Mar;2023;02:00:53
248.13243;38.2428;13.7730;7;Mar;2023;02:30:53
248.17467;38.2431;13.7644;7;Mar;2023;03:00:53
248.26052;38.2436;13.7472;7;Mar;2023;03:30:53
248.29500;38.2422;13.7408;7;Mar;2023;04:00:53
248.28971;38.2416;13.7420;7;Mar;2023;04:30:53
248.30597;38.2429;13.7383;7;Mar;2023;05:00:53
248.39893;38.2437;13.7195;7;Mar;2023;05:30:53
248.31459;38.2426;13.7367;7;Mar;2023;06:00:53
248.29544;38.2436;13.7402;7;Mar;2023;06:30:53
248.27577;38.2435;13.7441;7;Mar;2023;07:00:53
248.34308;38.2444;13.7304;7;Mar;2023;07:30:53
248.26294;38.2443;13.7464;7;Mar;2023;08:00:53
248.26264;38.2438;13.7466;7;Mar;2023;08:30:53
248.23263;38.2450;13.7522;7;Mar;2023;09:00:53
248.21102;38.2442;13.7568;7;Mar;2023;09:30:53
248.09071;38.2451;13.7805;7;Mar;2023;10:00:53
247.88899;38.2432;13.8215;7;Mar;2023;10:30:53
247.91386;38.2441;13.8162;7;Mar;2023;11:00:53
247.76874;38.2448;13.8450;7;Mar;2023;11:30:53
247.86838;38.2429;13.8257;7;Mar;2023;12:00:53
247.75147;38.2437;13.8488;7;Mar;2023;12:30:53
247.67879;38.2443;13.8632;7;Mar;2023;13:00:53
247.72639;38.2444;13.8536;7;Mar;2023;13:30:53
247.83305;38.2446;13.8322;7;Mar;2023;14:00:53
247.86411;38.2437;13.8263;7;Mar;2023;14:30:53
247.95349;38.2426;13.8088;7;Mar;2023;15:00:53
247.95810;38.2425;13.8079;7;Mar;2023;15:30:53
248.01816;38.2414;13.7963;7;Mar;2023;16:00:53
248.05716;38.2411;13.7886;7;Mar;2023;16:30:53
248.12551;38.2397;13.7754;7;Mar;2023;17:00:53
248.17803;38.2416;13.7643;7;Mar;2023;17:30:53
248.19290;38.2389;13.7622;7;Mar;2023;18:00:53
248.20439;38.2385;13.7601;7;Mar;2023;18:30:53
248.22363;38.2380;13.7564;7;Mar;2023;19:00:53
248.26125;38.2391;13.7486;7;Mar;2023;19:30:53
248.24594;38.2411;13.7509;7;Mar;2023;20:00:53
248.25379;38.2410;13.7494;7;Mar;2023;20:30:53
248.22758;38.2413;13.7545;7;Mar;2023;21:00:53
248.23663;38.2407;13.7529;7;Mar;2023;21:30:53
248.22629;38.2412;13.7548;7;Mar;2023;22:00:53
248.25552;38.2426;13.7485;7;Mar;2023;22:30:53
248.27427;38.2411;13.7452;7;Mar;2023;23:00:53
248.26979;38.2414;13.7461;7;Mar;2023;23:30:53
248.37913;38.2411;13.7244;8;Mar;2023;00:00:53
248.39862;38.2415;13.7203;8;Mar;2023;00:30:53
248.32817;38.2413;13.7344;8;Mar;2023;01:00:53
248.33110;38.2424;13.7335;8;Mar;2023;01:30:53
248.42938;38.2431;13.7137;8;Mar;2023;02:00:53
248.30579;38.2417;13.7388;8;Mar;2023;02:30:53
248.32823;38.2417;13.7343;8;Mar;2023;03:00:53
248.29638;38.2414;13.7408;8;Mar;2023;03:30:53
248.35587;38.2426;13.7285;8;Mar;2023;04:00:53
248.36712;38.2412;13.7267;8;Mar;2023;04:30:53
248.34277;38.2408;13.7317;8;Mar;2023;05:00:53
248.37129;38.2405;13.7261;8;Mar;2023;05:30:53
248.40891;38.2407;13.7186;8;Mar;2023;06:00:53
248.42764;38.2407;13.7148;8;Mar;2023;06:30:53
248.38092;38.2407;13.7242;8;Mar;2023;07:00:53
248.38448;38.2405;13.7235;8;Mar;2023;07:30:53
248.38709;38.2409;13.7228;8;Mar;2023;08:00:53
248.34749;38.2406;13.7308;8;Mar;2023;08:30:53
248.29395;38.2421;13.7410;8;Mar;2023;09:00:53
248.17863;38.2425;13.7639;8;Mar;2023;09:30:53
247.98590;38.2437;13.8019;8;Mar;2023;10:00:53
247.76764;38.2444;13.8453;8;Mar;2023;10:30:53
247.50543;38.2457;13.8974;8;Mar;2023;11:00:53
247.23379;38.2473;13.9514;8;Mar;2023;11:30:53
247.56543;38.2454;13.8855;8;Mar;2023;12:00:53
247.42088;38.2449;13.9147;8;Mar;2023;12:30:53
247.78015;38.2446;13.8428;8;Mar;2023;13:00:53
247.76507;38.2450;13.8456;8;Mar;2023;13:30:53
248.06654;38.2427;13.7862;8;Mar;2023;14:00:53
248.07548;38.2446;13.7837;8;Mar;2023;14:30:53
247.95831;38.2438;13.8074;8;Mar;2023;15:00:53
247.94115;38.2450;13.8104;8;Mar;2023;15:30:53
247.91386;38.2441;13.8162;8;Mar;2023;16:00:53
247.87512;38.2454;13.8235;8;Mar;2023;16:30:53
247.91893;38.2464;13.8144;8;Mar;2023;17:00:53
247.91690;38.2467;13.8147;8;Mar;2023;17:30:53
247.99692;38.2463;13.7988;8;Mar;2023;18:00:53
248.00606;38.2463;13.7970;8;Mar;2023;18:30:53
248.04881;38.2455;13.7888;8;Mar;2023;19:00:53
248.07543;38.2450;13.7836;8;Mar;2023;19:30:53
248.12839;38.2436;13.7735;8;Mar;2023;20:00:53
248.18629;38.2395;13.7633;8;Mar;2023;20:30:53
248.17223;38.2406;13.7658;8;Mar;2023;21:00:53
248.15471;38.2410;13.7692;8;Mar;2023;21:30:53
248.16063;38.2412;13.7679;8;Mar;2023;22:00:53
248.13214;38.2431;13.7729;8;Mar;2023;22:30:53
248.19353;38.2424;13.7609;8;Mar;2023;23:00:53
248.17871;38.2422;13.7639;8;Mar;2023;23:30:53
248.21093;38.2428;13.7573;9;Mar;2023;00:00:53
248.21967;38.2433;13.7554;9;Mar;2023;00:30:53
248.27390;38.2450;13.7440;9;Mar;2023;01:00:53
248.26050;38.2451;13.7466;9;Mar;2023;01:30:53
248.23415;38.2443;13.7522;9;Mar;2023;02:00:53
248.25748;38.2458;13.7470;9;Mar;2023;02:30:53
248.20428;38.2456;13.7577;9;Mar;2023;03:00:53
248.21113;38.2465;13.7560;9;Mar;2023;03:30:53
248.20353;38.2475;13.7572;9;Mar;2023;04:00:53
248.19900;38.2474;13.7581;9;Mar;2023;04:30:53
248.17718;38.2468;13.7627;9;Mar;2023;05:00:53
248.19222;38.2477;13.7594;9;Mar;2023;05:30:53
248.19139;38.2475;13.7596;9;Mar;2023;06:00:53
248.21079;38.2474;13.7558;9;Mar;2023;06:30:53
248.23485;38.2467;13.7512;9;Mar;2023;07:00:53
248.20250;38.2468;13.7576;9;Mar;2023;07:30:53
248.15744;38.2477;13.7663;9;Mar;2023;08:00:53
247.96080;38.2482;13.8054;9;Mar;2023;08:30:53
247.83658;38.2481;13.8303;9;Mar;2023;09:00:53
247.79300;38.2479;13.8391;9;Mar;2023;09:30:53
247.67581;38.2482;13.8624;9;Mar;2023;10:00:53
247.33469;38.2482;13.9309;9;Mar;2023;10:30:53
246.86069;38.2507;14.0254;9;Mar;2023;11:00:53
246.20118;38.2493;14.1591;9;Mar;2023;11:30:52
246.53239;38.2495;14.0920;9;Mar;2023;12:00:52
246.67644;38.2490;14.0631;9;Mar;2023;12:30:52
246.88862;38.2458;14.0214;9;Mar;2023;13:00:52
246.65471;38.2494;14.0674;9;Mar;2023;13:30:52
246.79968;38.2522;14.0371;9;Mar;2023;14:00:52
246.93664;38.2517;14.0097;9;Mar;2023;14:30:52
247.38418;38.2516;13.9197;9;Mar;2023;15:00:52
