"datetime";"depth";"temperature";"salinity";"ta";"dic";"NO2";"NO3";"Chla";"pH_s_somlit_temp_25";"pH_s_somlit_temp_insi";"diff_pH";"pH_insi";"Pt";"Sit";"quarter";"monthd";"week";"Patm";"P";"pH_calc";"CO2";"fCO2";"pCO2_w";"fCO2pot";"pCO2pot";"fCO2insitu";"pCO2insitu";"HCO3";"CO3";"OmegaAragonite";"OmegaCalcite";"pH_18";"Nta";"Ndic";"Year.Month";"Year";"Month";"speed_ms";"impute_temp";"impute_sal";"CO2_CORSE";"CO2_PR";"CO2_LAMP";"impute_pCO2_w";"impute_ta";"impute_dic";"pCO2_atmos_dry";"pCO2_atmos";"impute_pCO2_atmos";"delta_pCO2"
2019-05-21;0;16.8986;37.8169;2575.96509;2277.55542;0.022;0.141;0.44269609;7.9638254672563;8.09107705916172;NA;8.09107705916172;0.038921757248575;1.53157114773143;2;5;21;1;0;8.08712429454131;1.37034929914998e-05;393.175471261269;394.56715231722;393.175471261269;394.56715231722;393.175471261269;394.567154482695;0.00205068909128924;0.00021316283571925;3.22379005223982;4.9832229104858;8.07019912550493;2588.43727063826;2288.5827754258;"2019-05";2019;"05";2.6243134;16.8986;37.8169;410.686;412.437;NA;394.56715231722;2575.96509;2277.55542;410.686;398.078405416974;398.078405416974;-3.5112530997535
2019-05-28;0;17.5882;37.8097;2558.16153;2267.40339;0.027;0.158;0.324000581;7.96153377405363;8.07769166782726;NA;8.07769166782726;0.0788299238161192;3.23202687646089;2;5;22;1;0;8.06620678722447;1.41220305071503e-05;413.351289866921;414.80176471169;413.351289866921;414.80176471169;413.351289866921;414.801767070512;0.00204532404037465;0.00020795731911819;3.15098019074597;4.8626823666362;8.05989175098978;2571.03701272425;2278.81545793804;"2019-05";2019;"05";3.502724;17.5882;37.8097;411.941;411.956;409.958;414.80176471169;2558.16153;2267.40339;411.941;399.294878339835;399.294878339835;15.5068863718549
2019-06-05;0;20.3022;37.6489;2549.20974;2259.75186;0.023;0.282;0.243964405;7.96780287901394;8.0409189703113;NA;8.0409189703113;0.0409076593651972;2.39504605664333;2;6;23;1;0;8.02588805989426;1.45611563950558e-05;459.604802137658;461.163846465044;459.604802137658;461.163846465044;459.604802137658;461.163849219374;0.00203683495652954;0.0002083557470754;3.1865672358418;4.88430707171082;8.06095810626862;2572.98274637506;2280.82548706602;"2019-06";2019;"06";5.5754247;20.3022;37.6489;411.625;413.996;NA;461.163846465044;2549.20974;2259.75186;411.625;398.988579181569;398.988579181569;62.1752672834753
2019-06-11;0;20.0454;37.7735;2567.61342;2277.35538;0.012;0.145;0.214201285;7.9647186875906;8.04186239656253;NA;8.04186239656253;0.0564824912125158;2.56118882567098;2;6;24;1;0;8.02722832594701;1.47025248418006e-05;461.111873378248;462.681037752155;461.111873378248;462.681037752155;461.111873378248;462.681040539573;0.00205341151117034;0.00020924134398785;3.19451100814427;4.89939953691189;8.05839905620142;2583.00951619522;2291.01101142335;"2019-06";2019;"06";1.6577687;20.0454;37.7735;412.3;NA;415.648;462.681037752155;2567.61342;2277.35538;412.3;399.642857446853;399.642857446853;63.0381803053022
2019-06-19;0;21.8014;37.719;2577.5154;2281.60623;0.02;0.234;0.271288639;7.98744757254059;8.0371536680872;NA;8.0371536680872;0.0370247050393142;2.22245663670199;2;6;25;1;0;8.00935752877719;1.47664338714842e-05;485.562203891282;487.179021075395;485.562203891282;487.179021075395;485.562203891282;487.179024054494;0.00205273272863071;0.00021410706749779;3.28974619515178;5.02160284673549;8.06716359189763;2596.71744213791;2298.60380020679;"2019-06";2019;"06";1.5469201;21.8014;37.719;412.454;NA;412.874;487.179021075395;2577.5154;2281.60623;412.454;399.792129821451;399.792129821451;87.386891253944
2019-06-25;0;23.9343;37.8345;2548.35957;2254.10073;0.065;0.502;0.307289123;7.98675326961066;8.00321657802096;NA;8.00321657802096;0.0545910720027128;2.20313969153805;2;6;26;1;0;7.97713533359577;1.5024304375093e-05;522.706561196375;524.40205298382;522.706561196375;524.40205298382;522.706561196375;524.402056285611;0.00202618612051206;0.00021289030511284;3.29472907014214;4.99787414555436;8.06699173602027;2559.50689608691;2263.96087539151;"2019-06";2019;"06";4.953537;23.9343;37.8345;409.497;NA;417.497;524.40205298382;2548.35957;2254.10073;409.497;396.92590636894;396.92590636894;127.47614661488
2019-07-02;0;27.2117;37.9632;2562.0123;2267.10333;0.033;0.173;0.196155374;7.97151207104771;7.93772568460228;NA;7.93772568460228;0.0312230725105771;2.33587611219755;3;7;27;1;0;7.92624877814314;1.59272133715159e-05;601.533918080474;603.408972215513;601.533918080474;603.408972215513;601.533918080474;603.408976299973;0.00203605594562202;0.00021512017100646;3.37340360512279;5.06458335439411;8.06491299078325;2564.49581173347;2269.30096883298;"2019-07";2019;"07";2.8140934;27.2117;37.9632;411.045;NA;NA;603.408972215513;2562.0123;2267.10333;411.045;398.426384523991;398.426384523991;204.982587691522
2019-07-09;0;25.9498;36.8314;2555.36097;2257.4514;0.02;0.229;0.265674719;7.98316098155624;7.96858905994823;NA;7.96858905994823;0.0400221955442448;2.27638439046777;3;7;28;1;0;7.96371404999289;1.49953124477092e-05;545.991500134882;547.719546290036;545.991500134882;547.719546290036;545.991500134882;547.719549744423;0.00202509975756461;0.00021735632998767;3.4196665433698;5.16007625894153;8.08390576034602;2636.4383884403;2329.07663569672;"2019-07";2019;"07";3.7137482;25.9498;36.8314;412.03;408.766;413.708;547.719546290036;2555.36097;2257.4514;412.03;399.381146140739;399.381146140739;148.338400149297
2019-07-16;0;26.0889;37.8725;2571.56421;2280.80607;0.021;0.343;0.370834225;7.99631996630872;7.9795764854986;NA;7.9795764854986;0.0429195306680863;3.65401277006025;3;7;29;1;0;7.93582905578873;1.60484277761846e-05;589.500034104785;591.362726805521;589.500034104785;591.362726805521;589.500034104785;591.36273082078;0.00205237444018035;0.00021238320204346;3.31597138088087;4.99671120879713;8.05773091947373;2580.22153224635;2288.48453785728;"2019-07";2019;"07";1.5277549;26.0889;37.8725;NA;405.477;NA;591.362726805521;2571.56421;2280.80607;405.477;393.029315811248;393.029315811248;198.333410994273
2019-07-23;0;26.7616;37.2725;2556.31116;2265.75306;0.041;0.249;0.348353405;7.98900271878737;7.96200517706136;NA;7.96200517706136;0.0702776913502502;1.72180343808113;3;7;30;1;0;7.93443494997004;1.58438277381535e-05;589.817846913623;591.666398908514;589.817846913623;591.666398908514;589.817846913623;591.66640287229;0.00203731377274976;0.00021259545951208;3.34575130540019;5.03330487283653;8.0664306932975;2606.20629364813;2309.97696103025;"2019-07";2019;"07";2.3527665;26.7616;37.2725;402.795;NA;404.702;591.666398908514;2556.31116;2265.75306;402.795;390.429650170519;390.429650170519;201.236748737995
2019-07-30;0;25.9595;37.5773;2554.0212;2247.19852;0.044;0.085;0.308815469;7.99545931012927;7.98070528655799;NA;7.98070528655799;0.0224391985710063;1.47708463636972;3;7;31;1;0;7.9694617074802;1.46121391738034e-05;534.219132621452;535.909697279247;534.219132621452;535.909697279247;534.219132621452;535.909700585603;0.00201028492553799;0.0002223014552882;3.47717284001234;5.2429723466532;8.08988910133434;2582.75090546686;2272.47683468477;"2019-07";2019;"07";3.3869095;25.9595;37.5773;407.07;406.569;405.424;535.909697279247;2554.0212;2247.19852;407.07;394.573412517318;394.573412517318;141.336284761929
2019-08-06;0;26.6357;37.5374;2541.5162;2229.84158;0.008;0.064;0.201891218;7.9978612509012;7.97274907951811;NA;7.97274907951811;0.0224445556599973;1.32227708344767;3;8;32;1;0;7.96924578218587;1.42938773140417e-05;531.210726437758;532.878025940785;531.210726437758;532.878025940785;531.210726437758;532.878029164368;0.0019902683415109;0.00022527936117504;3.53572724511996;5.31998506851997;8.09989240012695;2572.83710645916;2257.32149909157;"2019-08";2019;"08";2.8691168;26.6357;37.5374;NA;404.344;405.603;532.878025940785;2541.5162;2229.84158;405.603;393.151447754101;393.151447754101;139.726578186684
2019-08-13;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2019-08";2019;"08";1.2253625;26.7603;37.6664;NA;407.385;408.914;531.644930548568;2547.19347;2232.09248;408.914;396.360803807961;396.360803807961;135.284126740606
2019-08-20;0;26.8849;37.7954;2552.87074;2234.34338;0.038;0.176;NA;7.99321790690326;7.96431184868439;NA;7.96431184868439;0.0409811207827602;1.49776239051278;3;8;34;1;0;7.971701897841;1.41232974897426e-05;528.757243716832;530.41183515635;528.757243716832;530.41183515635;528.757243716832;530.411838333731;0.00199031774213485;0.00022990234037539;3.60479281309708;5.41841016772907;8.10617995097879;2566.69034115263;2246.43867878102;"2019-08";2019;"08";1.8082471;26.8849;37.7954;NA;407.62;401.291;530.41183515635;2552.87074;2234.34338;401.291;388.971821265353;388.971821265353;141.440013890997
2019-08-27;0;26.6151;37.2852;2547.41856;2234.8936;0.023;0.087;0.255150766;8.00002051514633;7.97522094577591;NA;7.97522094577591;0.0400170364424225;1.32251425315811;3;8;35;1;0;7.97298584080355;1.42302999690787e-05;527.899259455;529.556572727463;527.899259455;529.556572727463;527.899259455;529.556575912343;0.00199437773672659;0.00022628556330432;3.55840922829315;5.35567717267524;8.10338536952451;2596.25549225966;2277.73907073048;"2019-08";2019;"08";2.8431468;26.6151;37.2852;NA;401.435;404.539;529.556572727463;2547.41856;2234.8936;404.539;392.120111347787;392.120111347787;137.436461379677
2019-09-03;0;26.764;37.5748;2559.42336;2242.6467;0.029;0.141;0.23814686;8.00071647609318;7.97363315838741;NA;7.97363315838741;0.0361069122694426;1.47389597555758;3;9;36;1;0;7.97243365594081;1.42153572556999e-05;530.045850930446;531.706907642487;530.045850930446;531.706907642487;530.045850930446;531.706910843403;0.00199921881966302;0.00022921252308127;3.59849537092622;5.41202340286426;8.10509879311659;2588.38603745063;2268.02470272629;"2019-09";2019;"09";0.99842507;26.764;37.5748;NA;406.585;407.881;531.706907642487;2559.42336;2242.6467;407.881;395.359515736793;395.359515736793;136.347391905694
2019-09-10;0;24.9636;38.21;2561.92436;2230.3918;0.018;0.082;0.172100026;7.99992395971277;8.00048579687895;NA;8.00048579687895;0.0380198223750426;1.36820215407714;3;9;37;1;0;8.0144148249627;1.3172531927696e-05;471.334626604352;472.844277447584;471.334626604352;472.844277447584;471.334626604352;472.844280075241;0.0019799019401169;0.0002373173279554;3.67709184987188;5.55913997798335;8.12033076898784;2547.84416854227;2218.13369275059;"2019-09";2019;"09";9.937158;24.9636;38.21;NA;403.121;406.787;472.844277447584;2561.92436;2230.3918;406.787;394.299100296466;394.299100296466;78.545177151118
2019-09-17;0;24.611;38.0469;2551.5202;2240.29576;0.021;0.208;0.240882803;7.99467343051609;8.00067877119178;NA;8.00067877119178;0.0399701597830728;1.59842581398421;3;9;38;1;0;7.99147482745736;1.41549233504464e-05;501.577422520575;503.19092572044;501.577422520575;503.19092572044;501.577422520575;503.190928718077;0.00200220677767819;0.00022393405897135;3.4692843954574;5.2511754210623;8.0917548039351;2548.37496878852;2237.53417177221;"2019-09";2019;"09";4.0489173;24.611;38.0469;NA;408.861;405.849;503.19092572044;2551.5202;2240.29576;405.849;393.389895833005;393.389895833005;109.801029887436
2019-09-24;0;23.5478;38.2332;2547.06842;2223.58908;0.019;0.838;0.231872627;8.01371215180739;8.03625193671679;NA;8.03625193671679;0.0272844233697254;1.18946613915631;3;9;39;1;0;8.02512859523768;1.32094427596942e-05;455.975069102892;457.461016594166;455.975069102892;457.461016594166;455.975069102892;457.461019127049;0.00197943206902653;0.00023094756821376;3.55738552893879;5.40113553212369;8.10960163945286;2531.53280290428;2210.02649634349;"2019-09";2019;"09";1.4157472;23.5478;38.2332;NA;406.855;409.12;457.461016594166;2547.06842;2223.58908;409.12;396.560479841515;396.560479841515;60.9005367526515
2019-10-01;0;22.449;38.2666;2560.62384;2245.09768;0.011;3.259;0.278126402;8.00846981164364;8.04815928865165;NA;8.04815928865165;0.0311716570356986;2.21937424641956;4;10;40;1;0;8.02695981889034;1.3623963747758e-05;457.083132011332;458.592955853341;457.083132011332;458.592955853341;457.083132011332;458.592958457676;0.00200568429592504;0.00022578942032719;3.46265306322774;5.27405023692443;8.09473414330698;2542.7842013662;2229.45628407018;"2019-10";2019;"10";2.4304519;22.449;38.2666;NA;NA;NA;458.592955853341;2560.62384;2245.09768;NA;NA;396.884226420188;61.7087294331526
2019-10-08;0;22.0813;38.225;2553.82112;2235.54386;0.015;1.415;NA;8.00772582404733;8.05317639206707;NA;8.05317639206707;0.029221326355064;1.21147288857147;4;10;41;1;0;8.0382896953515;1.33058207725558e-05;441.993997221704;443.460590077104;441.993997221704;443.460590077104;441.993997221704;443.460592531135;0.00199503952188309;0.00022719851734434;3.48078055827098;5.30733299496314;8.10053761165949;2538.7888177894;2222.38500143885;"2019-10";2019;"10";0.12819348;22.0813;38.225;NA;NA;NA;443.460590077104;2553.82112;2235.54386;NA;NA;397.207972998862;46.2526170782417
2019-10-16;0;21.0667;38.2002;2549.56942;2241.24614;0.009;0.781;0.299470108;8.00628795453195;8.06769677639512;NA;8.06769677639512;0.0146068706288037;1.18569863545331;4;10;42;1;0;8.03876470406511;1.3659509841967e-05;441.523523226384;443.007055515557;441.523523226384;443.007055515557;441.523523226384;443.007058016977;0.00200734492386152;0.00022024170629651;3.36296604828396;5.1422736517197;8.08554437208849;2536.20761043136;2229.50019423982;"2019-10";2019;"10";0.36799857;21.0667;38.2002;NA;410.122;NA;443.007055515557;2549.56942;2241.24614;410.122;397.531719577536;397.531719577536;45.4753359380208
2019-10-22;0;20.831;37.9526;2539.5154;2223.03886;0.012;0.216;0.40085418;8.00477339664058;8.06988180139254;NA;8.06988180139254;0.0477215292242764;1.75819387551674;4;10;43;1;0;8.05943383539656;1.2963235721959e-05;415.796861514399;417.198000035947;415.796861514399;417.198000035947;415.796861514399;417.198002265341;0.00198487956705589;0.00022519605722214;3.44239487978444;5.26786980809694;8.10271411033918;2542.68706755268;2225.81527168099;"2019-10";2019;"10";11.218312;20.831;37.9526;NA;410.696;NA;417.198000035947;2539.5154;2223.03886;410.696;398.088098428311;398.088098428311;19.1099016076359
2019-10-29;0;20.3755;38.077;2550.91996;2241.29616;0.031;0.195;NA;8.00179496587377;8.07408791264684;NA;8.07408791264684;0.0486850359842744;1.7319408506437;4;10;44;1;0;8.05246775529338;1.3437425874666e-05;425.971443010227;427.415027032219;425.971443010227;427.415027032219;425.971443010227;427.415029394533;0.00200698058350665;0.00022087815061867;3.36813999408019;5.16018816411903;8.08876405807502;2545.76144339102;2236.76377025501;"2019-10";2019;"10";1.1712356;20.3755;38.077;NA;413.646;409.619;427.415027032219;2550.91996;2241.29616;409.619;397.044161107258;397.044161107258;30.3708659249611
2019-11-05;0;NA;NA;2550.96998;2239.74554;0.047;0.157;NA;NA;NA;NA;NA;NA;NA;4;11;45;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2019-11";2019;"11";5.3971553;19.69205;38.05475;NA;411.881;413.103;415.197193835506;2550.96998;2239.74554;413.103;400.421206257257;400.421206257257;14.7759875782486
2019-11-12;0;19.0086;38.0325;2543.517;2234.84358;0.038;0.052;0.372022873;7.99819051260223;8.09216146719414;NA;8.09216146719414;0.0126540528706073;1.32209877972406;4;11;46;1;0;8.07334522054289;1.31610015542803e-05;401.595034849362;402.979360638793;401.595034849362;402.979360638793;401.595034849362;402.979362799676;0.00200226060642183;0.00021942197202388;3.33282378706115;5.12449138792178;8.08879166361596;2541.34348254782;2232.9338339578;"2019-11";2019;"11";3.3445976;19.0086;38.0325;NA;413.086;413.293;402.979360638793;2543.517;2234.84358;413.293;400.605373472671;400.605373472671;2.37398716612228
2019-11-19;0;17.8079;38.0569;2545.0176;2238.6451;0.083;0.128;0.279796458;7.98407716137952;8.09706670188995;NA;8.09706670188995;0.0428155628393164;1.78171126269974;4;11;47;1;0;8.08743940999545;1.3118390301535e-05;386.933702691834;388.287691633637;386.933702691834;388.287691633637;386.933702691834;388.28769369102;0.00200817445999326;0.0002173522497052;3.2894954112339;5.07299106614514;8.08448460425061;2541.21246869819;2235.29803531029;"2019-11";2019;"11";5.3693905;17.8079;38.0569;NA;416.448;410.126;388.287691633637;2545.0176;2238.6451;410.126;397.535596782071;397.535596782071;-9.2479051484342
2019-11-26;0;16.5596;36.2898;2535.06362;2255.95202;0.105;2.201;0.686371399;7.97055258471769;8.10321412694742;NA;8.10321412694742;0.112993298654999;6.64030445630282;4;11;48;1;0;8.08296886360699;1.40261625002411e-05;395.104565431054;396.509075053022;395.104565431054;396.509075053022;395.104565431054;396.509077255527;0.00204127226685059;0.00020065359064916;3.06233012209005;4.7436861179644;8.06084986674344;2654.53150912929;2362.26644291233;"2019-11";2019;"11";1.5623661;16.5596;36.2898;NA;412.859;415.975;396.509075053022;2535.06362;2255.95202;415.975;403.205039113399;403.205039113399;-6.69596406037749
2019-12-03;0;17.0109;37.3704;2546.71828;2250.69992;0.129;0.534;0.376459038;7.9760871940941;8.10169063506851;NA;8.10169063506851;0.049643133489875;2.52595943933776;4;12;49;1;0;8.0904762758063;1.34412720820858e-05;385.96349277413;387.327701969937;385.96349277413;387.327701969937;385.96349277413;387.327704051751;0.00202614989484377;0.00021110875307414;3.2034642456565;4.95202880219214;8.07527601706832;2589.62426519384;2288.618718558;"2019-12";2019;"12";1.4869685;17.0109;37.3704;NA;NA;411.071;387.327701969937;2546.71828;2250.69992;411.071;398.451586353469;398.451586353469;-11.123884383532
2019-12-10;0;16.8639;37.8511;2551.97038;2255.50184;0.373;0.321;0.426525536;7.97739929267231;8.10543141930129;NA;8.10543141930129;0.0389204437938823;1.99661876662616;4;12;50;1;0;8.08722130259018;1.35758338304108e-05;389.192009426976;390.570187661643;389.192009426976;390.570187661643;389.192009426976;390.570189785017;0.00203089729794534;0.00021102870822424;3.19046705269375;4.93201246532905;8.0697677605796;2562.00941161551;2264.37461315523;"2019-12";2019;"12";4.048728;16.8639;37.8511;NA;413.971;414.016;390.570187661643;2551.97038;2255.50184;414.016;401.306178192375;401.306178192375;-10.7359905307321
2019-12-17;0;16.2762;37.969;2545.0176;2248.54906;0.26;0.111;0.427476203;7.97171048762278;8.10913186286667;NA;8.10913186286667;0.0466940296097963;1.58370583759892;4;12;51;1;0;8.09582454945189;1.34376504586508e-05;378.890897753016;380.24258020954;378.890897753016;380.24258020954;378.890897753016;380.242582247163;0.0020247385712536;0.00021037283828773;3.1732589578429;4.91178242148087;8.06931755164752;2547.09549369222;2250.38490031341;"2019-12";2019;"12";12.027278;16.2762;37.969;NA;415.189;NA;380.24258020954;2545.0176;2248.54906;415.189;402.443168422269;402.443168422269;-22.2005882127287
2019-12-23;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;12;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2019-12";2019;"12";8.538341;15.9989333333333;37.935;NA;416.686;NA;378.990285763321;2547.63531333333;2252.71739333333;416.686;403.894212219499;403.894212219499;-24.9039264561777
2019-12-31;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2019-12";2019;"12";2.4274473;15.7216666666667;37.901;NA;413.448;NA;377.737991317102;2550.25302666667;2256.88572666667;413.448;400.755615148403;400.755615148403;-23.0176238313006
2020-01-07;0;15.4444;37.867;2552.87074;2261.05406;0.34;0.293;0.585703364;7.96356788301764;8.11427790755932;NA;8.11427790755932;0.0505795423351308;1.89381478704807;1;1;1;1;0;8.10106320339779;1.36451295976452e-05;375.133246946119;376.485696870883;375.133246946119;376.485696870883;375.133246946119;376.485698903783;0.00204004658957333;0.00020736234082901;3.12390814769841;4.84478176789784;8.06172735754516;2561.83717009533;2268.99554440542;"2020-01";2020;"01";3.565372;15.4444;37.867;NA;414.046;NA;376.485696870883;2552.87074;2261.05406;414.046;401.335257226388;401.335257226388;-24.8495603555047
2020-01-14;0;15.1853;37.925;2553.521;2263.85518;0.342;0.295;0.57829118;7.95919202104257;8.11402130833635;NA;8.11402130833635;0.0427937538909028;1.5396025547568;1;1;2;1;0;8.10075256241374;1.37607148356922e-05;375.502167604689;376.860409977935;375.502167604689;376.860409977935;375.502167604689;376.860412026055;0.00204425098048504;0.00020584348467926;3.09798949402629;4.8071729034576;8.05742576450685;2558.57081081081;2268.33215135135;"2020-01";2020;"01";2.4277081;15.1853;37.925;NA;414.037;NA;376.860409977935;2553.521;2263.85518;414.037;401.326533516184;401.326533516184;-24.4661235382488
2020-01-21;0;14.6593;38.0462;2552.82072;2274.80956;0.2;0.722;0.410200379;7.94379364846696;8.10684646142894;NA;8.10684646142894;0.0447297149767292;1.5587333284282;1;1;3;1;0;8.08786180085066;1.4466627702237e-05;388.803598680048;390.219416628123;388.803598680048;390.219416628123;388.803598680048;390.219418848558;0.00206227829871752;0.00019806463358023;2.97506176688952;4.62139312398985;8.03650066906918;2549.72079629503;2272.0472288954;"2020-01";2020;"01";7.9618425;14.6593;38.0462;NA;415.683;NA;390.219416628123;2552.82072;2274.80956;415.683;402.922003182343;402.922003182343;-12.7025865542203
2020-01-28;0;14.4205;37.9923;2550.61984;2278.9112;0.254;0.449;0.640048492;7.94266231517896;8.10956179661256;NA;8.10956179661256;0.0252817395060025;1.30784383213744;1;1;4;1;0;8.08164009929334;1.48196931471985e-05;395.289940329568;396.733774884369;395.289940329568;396.733774884369;395.289940329568;396.733777191176;0.00207011869047604;0.00019397281637675;2.91321494015903;4.52776292371827;8.02664288950396;2551.13678087402;2279.37307296479;"2020-01";2020;"01";13.606207;14.4205;37.9923;NA;416.168;NA;396.733774884369;2550.61984;2278.9112;416.168;403.392114232214;403.392114232214;-6.65833934784507
2020-02-05;0;14.302;38.1102;2547.31852;2269.60748;0.174;0.34;0.572595977;7.94384596293664;8.11271466461069;NA;8.11271466461069;0.0223620670347449;2.00091886771761;1;2;6;1;0;8.09285820027613;1.43851292106811e-05;382.566802314096;383.966257725281;382.566802314096;383.966257725281;382.566802314096;383.966259891422;0.00205776642521512;0.00019745592557419;2.96243652120156;4.60513275164567;8.03596722752745;2539.95265729385;2263.04465051351;"2020-02";2020;"02";0.41394112;14.302;38.1102;418.235;418.019;417.013;383.966257725281;2547.31852;2269.60748;418.235;405.395659675684;405.395659675684;-21.4294019504029
2020-02-12;0;14.0555;38.0792;2557.07242;2293.06686;0.15;1.819;0.39258099;7.92588137053613;8.09832592694704;NA;8.09832592694704;0.0631953194053823;1.9386379522205;1;2;7;1;0;8.07192120231704;1.54150091355128e-05;406.803027421091;408.295869013916;406.803027421091;408.295869013916;406.803027421091;408.295871476076;0.00208860142648714;0.00018905042437733;2.8355235464113;4.41020055079306;8.01136929562932;2551.75402739553;2288.29756612534;"2020-02";2020;"02";3.9848332;14.0555;38.0792;417.219;416.017;NA;408.295869013916;2557.07242;2293.06686;417.219;404.41084972379;404.41084972379;3.88501929012631
2020-02-17;0;14.2534;38.0866;2555.47178;2271.45822;0.127;0.405;0.611345811;7.94842575723748;8.1181858536894;NA;8.1181858536894;0.0320849427091596;1.45160058984167;1;2;7;1;0;8.10357469405773;1.40388145626975e-05;372.753147085052;374.117534246955;372.753147085052;374.117534246955;372.753147085052;374.117536305511;0.00205571243108454;0.00020170697435275;3.026403152356;4.70510934526994;8.04586110933631;2549.66123623532;2266.29345649126;"2020-02";2020;"02";3.1508253;14.2534;38.0866;414.529;414.069;NA;374.117534246955;2555.47178;2271.45822;414.529;401.803429673991;401.803429673991;-27.6858954270359
2020-02-25;0;14.2684;38.0974;2546.7683;2275.25974;0.176;0.276;0.560206723;7.95159034288348;8.12117850383908;NA;8.12117850383908;0.0262511871988462;1.32033748948271;1;2;8;1;0;8.0829247249919;1.47964141306895e-05;393.072683374339;394.511203111212;393.072683374339;394.511203111212;393.072683374339;394.511205399593;0.00206691789024636;0.00019354543562294;2.90382269559713;4.51436706889978;8.02558153135877;2540.25721965278;2269.44279977111;"2020-02";2020;"02";2.5819137;14.2684;38.0974;415.869;414.842;416.687;394.511203111212;2546.7683;2275.25974;415.869;403.102293193222;403.102293193222;-8.59109008200954
2020-03-03;0;13.7758;38.0823;2542.5166;2283.81316;0.24;1.072;0.552611025;7.92698698576382;8.10400969220929;NA;8.10400969220929;0.0524975280675806;2.31280776431064;1;3;9;1;0;8.06860964754616;1.55956943151094e-05;408.052885137234;409.555675742323;408.052885137234;409.555675742323;408.052885137234;409.555678234409;0.00208309516746915;0.00018512229821574;2.77503073946349;4.31861484648374;8.00379414809415;2537.02194457793;2278.87759090181;"2020-03";2020;"03";3.7576222;13.7758;38.0823;418.067;418.727;418.094;409.555675742323;2542.5166;2283.81316;418.067;405.232817085213;405.232817085213;4.32285865710975
2020-03-10;0;13.9038;37.9361;2547.21848;2270.00764;0.117;0.517;0.996460568;7.94071698071446;8.11597250785028;NA;8.11597250785028;0.043753925185337;2.03309905694532;1;3;10;1;0;8.10014399145886;1.43026248630155e-05;375.389456901445;376.769644146339;375.389456901445;376.769644146339;375.389456901445;376.769646249686;0.00205862140978456;0.00019708360535242;2.95796602227201;4.60245117808831;8.03706374791588;2551.50904389223;2273.8312667881;"2020-03";2020;"03";2.1020522;13.9038;37.9361;419.639;416.724;418.053;376.769644146339;2547.21848;2270.00764;419.639;406.756558467475;406.756558467475;-29.9869143211359
2020-03-17;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2020-03";2020;"03";6.675792;14.2274;37.94442;417.847;414.981;418.119;380.537587150751;2544.91756;2267.226528;417.847;405.019570835787;405.019570835787;-24.4819836850363
2020-03-24;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2020-03";2020;"03";5.228319;14.551;37.95274;NA;417.004;418.932;384.305530155163;2542.61664;2264.445416;418.932;406.071262565911;406.071262565911;-21.7657324107476
2020-04-07;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2020-04";2020;"04";2.0252438;14.8746;37.96106;420.392;416.655;420.613;388.073473159575;2540.31572;2261.664304;420.392;407.486442221192;407.486442221192;-19.4129690616168
2020-04-14;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2020-04";2020;"04";2.9674823;15.1982;37.96938;419.176;417.816;416.633;391.841416163987;2538.0148;2258.883192;419.176;406.307772042547;406.307772042547;-14.4663558785596
2020-04-23;0;15.5218;37.9777;2535.71388;2256.10208;0.012;0.135;NA;7.94236251522836;8.09140999039334;NA;8.09140999039334;0.028205965777502;1.52409477149468;2;4;17;1;0;8.0803091991619;1.42962902468961e-05;394.189571522552;395.609359168399;394.189571522552;395.609359168399;394.189571522552;395.60936140941;0.00204279425174486;0.00019901153800824;2.99635959542998;4.64587294003247;8.0422616149239;2537.20281744287;2257.42683311522;"2020-04";2020;"04";1.6759803;15.5218;37.9777;417.031;416.5;418.044;395.609359168399;2535.71388;2256.10208;417.031;404.228621110644;404.228621110644;-8.61926194224492
