"sampling_date";"depth";"temperature";"salinity";"ta";"dic";"NO2";"NO3";"Chla";"pH_s_somlit_temp_25";"pH_s_somlit_temp_insi";"diff_pH";"pH_insi";"Pt";"Sit";"quarter";"monthd";"week";"Patm";"P";"pH_calc";"CO2";"fCO2";"pCO2";"fCO2pot";"pCO2pot";"fCO2insitu";"pCO2insitu";"HCO3";"CO3";"OmegaAragonite";"OmegaCalcite";"pH_18";"Nta";"Ndic";"Year.Month";"Year";"Month"
2019-05-07;50;15.2394;37.9177;2574.765;2293.409;0.045;0.217;0.3542874;7.946434;8.100121;NA;8.100121;0.01750684;1.419027;2;5;19;1;5;8.081531;1.452857e-05;397.0846;398.52;396.9916;398.4267;399.7682;408.4209;0.00207766;0.0002012198;3.005099;4.659777;8.039116;2580.353;2298.386;"2019-05";2019;5
2019-05-14;0;16.7813;37.7856;2575.115;2287.457;0.018;0.236;0.1520464;7.966228;8.095402;NA;8.095402;0.02821816;2.550338;2;5;20;1;0;8.071602;1.435519e-05;410.3939;411.8488;410.3939;411.8488;410.3939;411.8488;0.002066864;0.0002062382;3.118803;4.822361;8.052906;2589.726;2300.437;"2019-05";2019;5
2019-05-14;50;15.0274;37.9914;2567.563;2287.057;0.026;0.16;0.3143171;7.939592;8.096573;NA;8.096573;0.02236757;2.536288;2;5;20;1;5;8.083364;1.449489e-05;393.8059;395.2332;393.714;395.1411;396.4692;405.0738;0.002072328;0.0002002347;2.987393;4.634281;8.037683;2568.145;2287.575;"2019-05";2019;5
2019-05-21;0;16.8986;37.8169;2575.965;2277.555;0.022;0.141;0.4426961;7.963825;8.091077;NA;8.091077;0.03892176;1.531571;2;5;21;1;0;8.087124;1.370349e-05;393.1755;394.5672;393.1755;394.5672;393.1755;394.5672;0.002050689;0.0002131628;3.22379;4.983223;8.070199;2588.437;2288.583;"2019-05";2019;5
2019-05-21;50;15.2391;38.068;2570.064;2286.357;0.057;0.249;0.3833291;7.940526;8.094111;NA;8.094111;0.0252848;1.695054;2;5;21;1;5;8.084354;1.436459e-05;392.9289;394.3492;392.8366;394.2568;395.5843;404.1465;0.002069599;0.0002023934;3.019508;4.681734;8.041924;2565.473;2282.273;"2019-05";2019;5
2019-05-28;0;17.5882;37.8097;2558.162;2267.403;0.027;0.158;0.3240006;7.961534;8.077692;NA;8.077692;0.07882992;3.232027;2;5;22;1;0;8.066207;1.412203e-05;413.3513;414.8018;413.3513;414.8018;413.3513;414.8018;0.002045324;0.0002079573;3.15098;4.862682;8.059892;2571.037;2278.815;"2019-05";2019;5
2019-05-28;50;16.0025;37.9708;2556.061;2266.453;0.017;0.131;0.4806298;7.951556;8.093024;NA;8.093024;0.03210009;1.647805;2;5;22;1;5;8.085414;1.392959e-05;389.5996;390.9943;389.5064;390.901;392.2255;400.6324;0.002046388;0.0002061352;3.083137;4.772489;8.054726;2558.027;2268.196;"2019-05";2019;5
2019-06-05;0;20.3022;37.6489;2549.21;2259.752;0.023;0.282;0.2439644;7.967803;8.040919;NA;8.040919;0.04090766;2.395046;2;6;23;1;0;8.025888;1.456116e-05;459.6048;461.1638;459.6048;461.1638;459.6048;461.1638;0.002036835;0.0002083557;3.186567;4.884307;8.060958;2572.983;2280.825;"2019-06";2019;6
2019-06-05;50;15.4137;38.0436;2549.91;2285.957;0.007;0.198;0.5629955;7.942043;8.092834;NA;8.092834;0.02528625;1.676673;2;6;23;1;5;8.050478;1.555465e-05;427.6581;429.2006;427.5573;429.0996;430.5465;439.8449;0.002080999;0.000189403;2.827352;4.382164;8.010899;2546.988;2283.337;"2019-06";2019;6
2019-06-11;0;20.0454;37.7735;2567.613;2277.355;0.012;0.145;0.2142013;7.964719;8.041862;NA;8.041862;0.05648249;2.561189;2;6;24;1;0;8.027228;1.470252e-05;461.1119;462.681;461.1119;462.681;461.1119;462.681;0.002053412;0.0002092413;3.194511;4.8994;8.058399;2583.01;2291.011;"2019-06";2019;6
2019-06-11;50;15.9965;38.0171;2582.166;2293.009;0.022;0.461;0.3492349;7.950141;8.091684;NA;8.091684;0.02723546;1.937608;2;6;24;1;5;8.080833;1.425167e-05;398.6398;400.067;398.5445;399.9715;401.3267;409.9294;0.002072068;0.0002066888;3.090374;4.783633;8.050058;2581.005;2291.977;"2019-06";2019;6
2019-06-19;0;21.8014;37.719;2577.515;2281.606;0.02;0.234;0.2712886;7.987448;8.037154;NA;8.037154;0.03702471;2.222457;2;6;25;1;0;8.009358;1.476643e-05;485.5622;487.179;485.5622;487.179;485.5622;487.179;0.002052733;0.0002141071;3.289746;5.021603;8.067164;2596.717;2298.604;"2019-06";2019;6
2019-06-19;50;14.8016;38.108;2557.611;2280.206;0.094;0.396;0.3854076;7.939039;8.099681;NA;8.099681;0.02430925;3.984772;2;6;25;1;5;8.081416;1.459525e-05;394.0929;395.5254;394.0015;395.4338;396.7603;405.3962;0.002067923;0.0001976881;2.945518;4.571276;8.032276;2550.363;2273.744;"2019-06";2019;6
2019-06-25;0;23.9343;37.8345;2548.36;2254.101;0.065;0.502;0.3072891;7.986753;8.003217;NA;8.003217;0.05459107;2.20314;2;6;26;1;0;7.977135;1.50243e-05;522.7066;524.4021;522.7066;524.4021;522.7066;524.4021;0.002026186;0.0002128903;3.294729;4.997874;8.066992;2559.507;2263.961;"2019-06";2019;6
2019-06-25;50;15.4491;38.0679;2555.511;2275.255;0.024;0.115;0.2821821;7.949643;8.100021;NA;8.100021;0.0204233;2.371047;2;6;26;1;5;8.077115;1.447424e-05;398.4296;399.866;398.3356;399.7718;401.1202;409.7789;0.002060962;0.0001998191;2.982592;4.62235;8.037954;2550.953;2271.197;"2019-06";2019;6
2019-07-02;0;27.2117;37.9632;2562.012;2267.103;0.033;0.173;0.1961554;7.971512;7.937726;NA;7.937726;0.03122307;2.335876;3;7;27;1;0;7.926249;1.592721e-05;601.5339;603.409;601.5339;603.409;601.5339;603.409;0.002036056;0.0002151202;3.373404;5.064583;8.064913;2564.496;2269.301;"2019-07";2019;7
2019-07-02;50;14.9818;38.0836;2568.164;2296.559;0.028;0.287;0.3364447;7.936554;8.09415;NA;8.09415;0.02528308;2.151979;3;7;27;1;5;8.067701;1.51399e-05;410.9762;412.4666;410.8804;412.3706;413.7561;422.7413;0.002086879;0.0001945402;2.900295;4.499391;8.021401;2562.526;2291.518;"2019-07";2019;7
2019-07-09;0;25.9498;36.8314;2555.361;2257.451;0.02;0.229;0.2656747;7.983161;7.968589;NA;7.968589;0.0400222;2.276384;3;7;28;1;0;7.963714;1.499531e-05;545.9915;547.7195;545.9915;547.7195;545.9915;547.7195;0.0020251;0.0002173563;3.419667;5.160076;8.083906;2636.438;2329.077;"2019-07";2019;7
2019-07-09;50;15.2598;38.0665;2578.966;2293.209;0.016;0.271;0.3783935;7.951346;8.104821;NA;8.104821;0.04181741;1.41693;3;7;28;1;5;8.086346;1.432859e-05;392.1846;393.6019;392.0925;393.5096;394.8348;403.3785;0.002074882;0.0002039981;3.043629;4.718922;8.044221;2574.46;2289.202;"2019-07";2019;7
2019-07-16;0;26.0889;37.8725;2571.564;2280.806;0.021;0.343;0.3708342;7.99632;7.979576;NA;7.979576;0.04291953;3.654013;3;7;29;1;0;7.935829;1.604843e-05;589.5;591.3627;589.5;591.3627;589.5;591.3627;0.002052374;0.0002123832;3.315971;4.996711;8.057731;2580.222;2288.485;"2019-07";2019;7
2019-07-16;50;16.0525;38.0291;2562.762;2283.207;0.023;0.533;0.5289952;7.960549;8.101383;NA;8.101383;0.03598985;2.521235;3;7;29;1;5;8.066132;1.469735e-05;411.8162;413.2896;411.7176;413.1908;414.5914;423.4723;0.00206856;0.0001999497;2.989783;4.627307;8.036274;2560.801;2281.459;"2019-07";2019;7
2019-07-23;0;26.7616;37.2725;2556.311;2265.753;0.041;0.249;0.3483534;7.989003;7.962005;NA;7.962005;0.07027769;1.721803;3;7;30;1;0;7.934435;1.584383e-05;589.8178;591.6664;589.8178;591.6664;589.8178;591.6664;0.002037314;0.0002125955;3.345751;5.033305;8.066431;2606.206;2309.977;"2019-07";2019;7
2019-07-23;50;15.3217;38.0669;2557.361;2276.905;0.052;0.116;0.5786314;7.945145;8.097492;NA;8.097492;0.03890044;1.286632;3;7;30;1;5;8.079216;1.445794e-05;396.4619;397.8935;396.3687;397.8001;399.1405;407.7705;0.002062494;0.0001999538;2.983717;4.625401;8.038087;2552.867;2272.904;"2019-07";2019;7
2019-07-30;0;25.9595;37.5773;2554.021;2247.199;0.044;0.085;0.3088155;7.995459;7.980705;NA;7.980705;0.0224392;1.477085;3;7;31;1;0;7.969462;1.461214e-05;534.2191;535.9097;534.2191;535.9097;534.2191;535.9097;0.002010285;0.0002223015;3.477173;5.242972;8.089889;2582.751;2272.477;"2019-07";2019;7
2019-07-30;50;16.4034;38.0093;2552.371;2260.354;0.015;NA;0.3106816;7.959474;8.094631;NA;8.094631;0.02529258;1.102173;3;7;31;1;5;8.083339;1.381379e-05;391.0464;392.4392;390.952;392.3447;393.6785;402.0735;0.002038822;0.0002077185;3.109169;4.808262;8.05882;2551.746;2259.801;"2019-07";2019;7
2019-08-06;0;26.6357;37.5374;2541.516;2229.842;0.008;0.064;0.2018912;7.997861;7.972749;NA;7.972749;0.02244456;1.322277;3;8;32;1;0;7.969246;1.429388e-05;531.2107;532.878;531.2107;532.878;531.2107;532.878;0.001990268;0.0002252794;3.535727;5.319985;8.099892;2572.837;2257.321;"2019-08";2019;8
2019-08-06;50;15.4594;38.0504;2554.972;2263.855;0.017;0.035;0.2799636;7.949086;8.099284;NA;8.099284;0.02528638;1.159283;3;8;32;1;5;8.095557;1.375247e-05;378.6412;380.006;378.5518;379.9165;381.1981;389.4255;0.002043389;0.0002067135;3.085952;4.782469;8.056475;2551.587;2260.857;"2019-08";2019;8
2019-08-13;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2019-08";2019;8
2019-08-13;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2019-08";2019;8
2019-08-20;0;26.8849;37.7954;2552.871;2234.343;0.038;0.176;NA;7.993218;7.964312;NA;7.964312;0.04098112;1.497762;3;8;34;1;0;7.971702;1.41233e-05;528.7572;530.4118;528.7572;530.4118;528.7572;530.4118;0.001990318;0.0002299023;3.604793;5.41841;8.10618;2566.69;2246.439;"2019-08";2019;8
2019-08-20;50;14.8365;38.0927;2556.322;2274.009;0.026;0.069;NA;7.929174;8.089027;NA;8.089027;0.02430971;1.545125;3;8;34;1;5;8.0897;1.424703e-05;385.0641;386.4631;384.9747;386.3735;387.67;396.1043;0.002058939;0.0002008232;2.992781;4.644312;8.041054;2550.101;2268.475;"2019-08";2019;8
2019-08-27;0;26.6151;37.2852;2547.419;2234.894;0.023;0.087;0.2551508;8.000021;7.975221;NA;7.975221;0.04001704;1.322514;3;8;35;1;0;7.972986;1.42303e-05;527.8993;529.5566;527.8993;529.5566;527.8993;529.5566;0.001994378;0.0002262856;3.558409;5.355677;8.103385;2596.255;2277.739;"2019-08";2019;8
2019-08-27;50;15.1671;38.0877;2544.017;2258.403;0.022;0.028;0.3602646;7.93544;8.090083;NA;8.090083;0.02722895;1.094993;3;8;35;1;5;8.091845;1.395083e-05;380.8276;382.2054;380.7384;382.116;383.4019;391.7079;0.002041781;0.0002026713;3.022731;4.687424;8.048286;2538.159;2253.203;"2019-08";2019;8
2019-09-03;0;26.764;37.5748;2559.423;2242.647;0.029;0.141;0.2381469;8.000716;7.973633;NA;7.973633;0.03610691;1.473896;3;9;36;1;0;7.972434;1.421536e-05;530.0459;531.7069;530.0459;531.7069;530.0459;531.7069;0.001999219;0.0002292125;3.598495;5.412023;8.105099;2588.386;2268.025;"2019-09";2019;9
2019-09-03;50;15.4219;38.0774;2542.216;2258.653;0.011;0.011;0.545873;7.946417;8.09717;NA;8.09717;0.0272307;0.8813132;3;9;36;1;5;8.084815;1.410462e-05;387.9595;389.3586;387.868;389.267;390.5797;399.0137;0.002043088;0.0002014601;3.006693;4.659958;8.04521;2537.049;2254.062;"2019-09";2019;9
2019-09-10;0;24.9636;38.21;2561.924;2230.392;0.018;0.082;0.1721;7.999924;8.000486;NA;8.000486;0.03801982;1.368202;3;9;37;1;0;8.014415;1.317253e-05;471.3346;472.8443;471.3346;472.8443;471.3346;472.8443;0.001979902;0.0002373173;3.677092;5.55914;8.120331;2547.844;2218.134;"2019-09";2019;9
2019-09-10;50;15.4014;38.0898;2548.119;2265.456;0.022;3.543;0.4328857;7.946849;8.097944;NA;8.097944;0.02917535;0.9454266;3;9;37;1;5;8.082693;1.42284e-05;391.151;392.562;391.0588;392.4696;393.793;402.2986;0.00205016;0.0002010673;3.000425;4.650426;8.042779;2542.111;2260.115;"2019-09";2019;9
2019-09-17;0;24.611;38.0469;2551.52;2240.296;0.021;0.208;0.2408828;7.994673;8.000679;NA;8.000679;0.03997016;1.598426;3;9;38;1;0;7.991475;1.415492e-05;501.5774;503.1909;501.5774;503.1909;501.5774;503.1909;0.002002207;0.0002239341;3.469284;5.251175;8.091755;2548.375;2237.534;"2019-09";2019;9
2019-09-17;50;15.5497;38.1062;2539.866;2259.403;0.04;0.111;0.4263144;7.939681;8.088235;NA;8.088235;0.02723089;0.9611883;3;9;38;1;5;8.07755;1.431523e-05;395.3242;396.7476;395.2307;396.6539;397.9929;406.5731;0.002045627;0.0001994607;2.977171;4.612823;8.039942;2532.787;2253.107;"2019-09";2019;9
2019-09-24;0;23.5478;38.2332;2547.068;2223.589;0.019;0.838;0.2318726;8.013712;8.036252;NA;8.036252;0.02728442;1.189466;3;9;39;1;0;8.025129;1.320944e-05;455.9751;457.461;455.9751;457.461;455.9751;457.461;0.001979432;0.0002309476;3.557386;5.401136;8.109602;2531.533;2210.026;"2019-09";2019;9
2019-09-24;50;17.1756;38.082;2534.864;2228.391;0.003;0.556;0.4525095;7.978057;8.101103;NA;8.101103;0.02334995;0.7744411;3;9;39;1;5;8.096693;1.289951e-05;373.6497;374.9676;373.5579;374.8757;376.1579;384.1007;0.001998879;0.0002166123;3.247306;5.012599;8.084018;2529.405;2223.593;"2019-09";2019;9
2019-10-01;0;22.449;38.2666;2560.624;2245.098;0.011;3.259;0.2781264;8.00847;8.048159;NA;8.048159;0.03117166;2.219374;4;10;40;1;0;8.02696;1.362396e-05;457.0831;458.593;457.0831;458.593;457.0831;458.593;0.002005684;0.0002257894;3.462653;5.27405;8.094734;2542.784;2229.456;"2019-10";2019;10
2019-10-01;50;20.0555;38.1583;2548.719;2243.197;0.002;0.097;0.495046;7.995019;8.072321;NA;8.072321;0.0194712;0.7499761;4;10;40;1;5;8.048456;1.361506e-05;428.0144;429.4707;427.9036;429.3597;430.8593;439.6327;0.002011724;0.0002178582;3.292701;5.045783;8.079849;2538.146;2233.891;"2019-10";2019;10
2019-10-08;0;22.0813;38.225;2553.821;2235.544;0.015;1.415;NA;8.007726;8.053176;NA;8.053176;0.02922133;1.211473;4;10;41;1;0;8.03829;1.330582e-05;441.994;443.4606;441.994;443.4606;441.994;443.4606;0.00199504;0.0002271985;3.480781;5.307333;8.100538;2538.789;2222.385;"2019-10";2019;10
2019-10-08;50;20.5692;38.1666;2543.317;2235.844;0.02;0.15;NA;7.986062;8.055159;NA;8.055159;0.03115795;0.8619022;4;10;41;1;5;8.044408;1.353534e-05;431.5612;433.0203;431.4486;432.9074;434.4247;443.2139;0.002003173;0.000219136;3.317525;5.076834;8.083623;2532.215;2226.084;"2019-10";2019;10
2019-10-16;0;21.0667;38.2002;2549.569;2241.246;0.009;0.781;0.2994701;8.006288;8.067697;NA;8.067697;0.01460687;1.185699;4;10;42;1;0;8.038765;1.365951e-05;441.5235;443.0071;441.5235;443.0071;441.5235;443.0071;0.002007345;0.0002202417;3.362966;5.142274;8.085544;2536.208;2229.5;"2019-10";2019;10
2019-10-16;50;16.4269;38.0509;2538.715;2245.048;0.015;0.061;0.3978614;7.965447;8.100334;NA;8.100334;0.02529193;0.9473789;4;10;42;1;5;8.087045;1.358057e-05;384.799;386.1691;384.7061;386.076;387.3888;395.6471;0.002023202;0.0002082651;3.116629;4.819428;8.062882;2535.319;2242.045;"2019-10";2019;10
2019-10-22;0;20.831;37.9526;2539.515;2223.039;0.012;0.216;0.4008542;8.004773;8.069882;NA;8.069882;0.04772153;1.758194;4;10;43;1;0;8.059434;1.296324e-05;415.7969;417.198;415.7969;417.198;415.7969;417.198;0.00198488;0.0002251961;3.442395;5.26787;8.102714;2542.687;2225.815;"2019-10";2019;10
2019-10-22;50;20.7832;38.1463;2546.668;2233.043;0.01;0.062;0.2871504;7.999316;8.065143;NA;8.065143;0.03408147;1.336462;4;10;43;1;5;8.050725;1.323754e-05;424.4862;425.9175;424.375;425.8061;427.3006;435.9225;0.001996513;0.0002232922;3.383458;5.174796;8.093237;2536.901;2224.479;"2019-10";2019;10
2019-10-29;0;20.3755;38.077;2550.92;2241.296;0.031;0.195;NA;8.001795;8.074088;NA;8.074088;0.04868504;1.731941;4;10;44;1;0;8.052468;1.343743e-05;425.9714;427.415;425.9714;427.415;425.9714;427.415;0.002006981;0.0002208782;3.36814;5.160188;8.088764;2545.761;2236.764;"2019-10";2019;10
2019-10-29;50;19.7386;38.1725;2545.318;2244.597;0.026;0.091;0.1727042;7.998059;8.080418;NA;8.080418;0.01752245;1.135565;4;10;44;1;5;8.045773;1.382238e-05;430.7785;432.25;430.6675;432.1388;433.6449;442.5102;0.002016271;0.0002145037;3.238289;4.966505;8.072318;2533.816;2234.454;"2019-10";2019;10
2019-11-05;0;NA;NA;2550.97;2239.746;0.047;0.157;NA;NA;NA;NA;NA;NA;NA;4;11;45;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2019-11";2019;11
2019-11-05;50;NA;NA;2551.32;2253.601;0.132;0.118;NA;NA;NA;NA;NA;NA;NA;4;11;45;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2019-11";2019;11
2019-11-12;0;19.0086;38.0325;2543.517;2234.844;0.038;0.052;0.3720229;7.998191;8.092161;NA;8.092161;0.01265405;1.322099;4;11;46;1;0;8.073345;1.3161e-05;401.595;402.9794;401.595;402.9794;401.595;402.9794;0.002002261;0.000219422;3.332824;5.124491;8.088792;2541.343;2232.934;"2019-11";2019;11
2019-11-12;50;18.992;38.0502;2534.914;2221.488;0.023;0.068;0.3771566;7.993474;8.087654;NA;8.087654;0.01168046;1.312837;4;11;46;1;5;8.080408;1.27899e-05;390.1269;391.472;390.0277;391.3726;392.7294;400.8338;0.001986715;0.0002219829;3.346312;5.142432;8.09561;2531.569;2218.557;"2019-11";2019;11
2019-11-19;0;17.8079;38.0569;2545.018;2238.645;0.083;0.128;0.2797965;7.984077;8.097067;NA;8.097067;0.04281556;1.781711;4;11;47;1;0;8.087439;1.311839e-05;386.9337;388.2877;386.9337;388.2877;386.9337;388.2877;0.002008174;0.0002173522;3.289495;5.072991;8.084485;2541.212;2235.298;"2019-11";2019;11
2019-11-19;50;17.8309;38.0604;2550.97;2242.297;0.045;0.088;NA;7.986712;8.099364;NA;8.099364;0.03211177;1.469357;4;11;47;1;5;8.088211;1.303891e-05;384.8506;386.1969;384.7549;386.101;387.4282;395.5413;0.002010337;0.0002189208;3.288467;5.068176;8.085608;2546.922;2238.738;"2019-11";2019;11
2019-11-26;0;16.5596;36.2898;2535.064;2255.952;0.105;2.201;0.6863714;7.970553;8.103214;NA;8.103214;0.1129933;6.640304;4;11;48;1;0;8.082969;1.402616e-05;395.1046;396.5091;395.1046;396.5091;395.1046;396.5091;0.002041272;0.0002006536;3.06233;4.743686;8.06085;2654.532;2362.266;"2019-11";2019;11
2019-11-26;50;17.7581;37.8017;2549.519;2253.001;0.049;0.158;0.1993903;7.983949;8.09771;NA;8.09771;0.04282321;1.741153;4;11;48;1;5;8.072724;1.367581e-05;402.2345;403.6429;402.1347;403.5429;404.9292;413.4167;0.00202798;0.0002113448;3.179877;4.90244;8.06901;2562.894;2264.82;"2019-11";2019;11
2019-12-03;0;17.0109;37.3704;2546.718;2250.7;0.129;0.534;0.376459;7.976087;8.101691;NA;8.101691;0.04964313;2.525959;4;12;49;1;0;8.090476;1.344127e-05;385.9635;387.3277;385.9635;387.3277;385.9635;387.3277;0.00202615;0.0002111088;3.203464;4.952029;8.075276;2589.624;2288.619;"2019-12";2019;12
2019-12-03;50;17.5687;37.9784;2552.721;2251.75;0.186;0.168;0.09327303;7.972293;8.088937;NA;8.088937;0.04378868;1.582231;4;12;49;1;5;8.080449;1.345144e-05;393.8672;395.2496;393.7698;395.152;396.5076;404.8385;0.002024282;0.0002140166;3.21429;4.957242;8.073826;2554.173;2253.031;"2019-12";2019;12
2019-12-10;0;16.8639;37.8511;2551.97;2255.502;0.373;0.321;0.4265255;7.977399;8.105431;NA;8.105431;0.03892044;1.996619;4;12;50;1;0;8.087221;1.357583e-05;389.192;390.5702;389.192;390.5702;389.192;390.5702;0.002030897;0.0002110287;3.190467;4.932012;8.069768;2562.009;2264.375;"2019-12";2019;12
2019-12-10;50;16.9065;37.9031;2548.519;2246.598;0.249;0.321;0.4216256;7.971908;8.099168;NA;8.099168;0.03016247;1.681315;4;12;50;1;5;8.093607;1.321831e-05;379.5231;380.8663;379.4305;380.7735;382.0731;390.1685;0.002019154;0.0002142263;3.213256;4.963704;8.076797;2555.034;2252.342;"2019-12";2019;12
2019-12-17;0;16.2762;37.969;2545.018;2248.549;0.26;0.111;0.4274762;7.97171;8.109132;NA;8.109132;0.04669403;1.583706;4;12;51;1;0;8.095825;1.343765e-05;378.8909;380.2426;378.8909;380.2426;378.8909;380.2426;0.002024739;0.0002103728;3.173259;4.911782;8.069318;2547.095;2250.385;"2019-12";2019;12
2019-12-17;50;16.2814;37.9746;2550.97;2257.703;0.606;0.202;0.4151821;7.967522;8.104782;NA;8.104782;0.03599321;1.911531;4;12;51;1;5;8.087813;1.369173e-05;386.1263;387.5037;386.0334;387.4106;388.7263;397.0286;0.002035601;0.0002084099;3.119292;4.825368;8.061407;2552.676;2259.213;"2019-12";2019;12
2019-12-23;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;12;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2019-12";2019;12
2019-12-23;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;12;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2019-12";2019;12
2019-12-31;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2019-12";2019;12
2019-12-31;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2019-12";2019;12
2020-01-07;0;15.4444;37.867;2552.871;2261.054;0.34;0.293;0.5857034;7.963568;8.114278;NA;8.114278;0.05057954;1.893815;1;1;1;1;0;8.101063;1.364513e-05;375.1332;376.4857;375.1332;376.4857;375.1332;376.4857;0.002040047;0.0002073623;3.123908;4.844782;8.061727;2561.837;2268.996;"2020-01";2020;1
2020-01-07;50;15.5278;37.9032;2551.57;2257.153;0.331;0.236;0.5995163;7.96475;8.114131;NA;8.114131;0.04085236;1.692455;1;1;1;1;5;8.102079;1.348209e-05;371.652;372.9905;371.5642;372.9025;374.1611;382.2295;0.002034819;0.0002088512;3.121543;4.83729;8.064025;2558.087;2262.917;"2020-01";2020;1
2020-01-14;0;15.1853;37.925;2553.521;2263.855;0.342;0.295;0.5782912;7.959192;8.114021;NA;8.114021;0.04279375;1.539603;1;1;2;1;0;8.100753;1.376071e-05;375.5022;376.8604;375.5022;376.8604;375.5022;376.8604;0.002044251;0.0002058435;3.097989;4.807173;8.057426;2558.571;2268.332;"2020-01";2020;1
2020-01-14;50;15.2008;37.9449;2552.22;2259.804;0.327;0.3;0.5732069;7.960084;8.114677;NA;8.114677;0.03306752;1.668937;1;1;2;1;5;8.103253;1.357132e-05;370.5478;371.8879;370.461;371.8009;373.0524;381.1306;0.002038832;0.0002074002;3.096541;4.801902;8.060154;2555.927;2263.085;"2020-01";2020;1
2020-01-21;0;14.6593;38.0462;2552.821;2274.81;0.2;0.722;0.4102004;7.943794;8.106846;NA;8.106846;0.04472971;1.558733;1;1;3;1;0;8.087862;1.446663e-05;388.8036;390.2194;388.8036;390.2194;388.8036;390.2194;0.002062278;0.0001980646;2.975062;4.621393;8.036501;2549.721;2272.047;"2020-01";2020;1
2020-01-21;50;14.733;38.0805;2553.921;2271.958;0.172;0.603;0.4390384;7.941906;8.103721;NA;8.103721;0.02722652;1.394387;1;1;3;1;5;8.091156;1.422336e-05;383.195;384.5891;383.1062;384.5001;385.7892;394.1937;0.002057254;0.0002004811;2.987233;4.636768;8.04091;2548.522;2267.156;"2020-01";2020;1
2020-01-28;0;14.4205;37.9923;2550.62;2278.911;0.254;0.449;0.6400485;7.942662;8.109562;NA;8.109562;0.02528174;1.307844;1;1;4;1;0;8.08164;1.481969e-05;395.2899;396.7338;395.2899;396.7338;395.2899;396.7338;0.002070119;0.0001939728;2.913215;4.527763;8.026643;2551.137;2279.373;"2020-01";2020;1
2020-01-28;50;14.5114;38.0924;2550.22;2269.858;0.243;0.487;0.4991466;7.9412;8.106598;NA;8.106598;0.02528033;1.27374;1;1;4;1;5;8.092207;1.425608e-05;381.5252;382.9171;381.4373;382.8291;384.1101;392.5018;0.002056375;0.0001992262;2.966826;4.60725;8.038545;2544.034;2264.352;"2020-01";2020;1
2020-02-05;0;14.302;38.1102;2547.319;2269.607;0.174;0.34;0.572596;7.943846;8.112715;NA;8.112715;0.02236207;2.000919;1;2;6;1;0;8.092858;1.438513e-05;382.5668;383.9663;382.5668;383.9663;382.5668;383.9663;0.002057766;0.0001974559;2.962437;4.605133;8.035967;2539.953;2263.045;"2020-02";2020;2
2020-02-05;50;14.3178;38.1107;2553.421;2272.559;0.193;0.471;0.5730506;7.942999;8.111587;NA;8.111587;0.03986293;1.570211;1;2;6;1;5;8.095392;1.423203e-05;378.6791;380.064;378.5923;379.9771;381.2465;389.5964;0.002058811;0.0001995157;2.969507;4.613265;8.038724;2546.004;2265.958;"2020-02";2020;2
2020-02-12;0;14.0555;38.0792;2557.072;2293.067;0.15;1.819;0.392581;7.925881;8.098326;NA;8.098326;0.06319532;1.938638;1;2;7;1;0;8.071921;1.541501e-05;406.803;408.2959;406.803;408.2959;406.803;408.2959;0.002088601;0.0001890504;2.835524;4.410201;8.011369;2551.754;2288.298;"2020-02";2020;2
2020-02-12;50;14.0002;38.2688;2564.125;2299.019;0.148;2.507;0.3173279;7.915579;8.088686;NA;8.088686;0.08359936;2.042352;1;2;7;1;5;8.069827;1.545329e-05;407.5562;409.0528;407.4635;408.96;410.3224;419.3462;0.002093938;0.0001896279;2.817387;4.379523;8.008434;2546.115;2282.871;"2020-02";2020;2
2020-02-17;0;14.2534;38.0866;2555.472;2271.458;0.127;0.405;0.6113458;7.948426;8.118186;NA;8.118186;0.03208494;1.451601;1;2;7;1;0;8.103575;1.403881e-05;372.7531;374.1175;372.7531;374.1175;372.7531;374.1175;0.002055712;0.000201707;3.026403;4.705109;8.045861;2549.661;2266.293;"2020-02";2020;2
