"// SOMLIT somlit.fr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"// hydro ad5809933917e603";2023-02-01;14:57:05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID_SITE;DATE;HEURE;COEF_MAREE;MAREE;PROF_TEXT;PROF_NUM;nomSite*;gpsLat*;gpsLong*;T;qT;S;qS;O;qO;PH;qPH;NH4;qNH4;NO3;qNO3;NO2;qNO2;PO4;qPO4;SIOH4;qSIOH4;COP;qCOP;NOP;qNOP;MES;qMES;DN15;qDN15;DC13;qDC13;CHLA;qCHLA
//;(yyyy-mm-dd);(hh:mm:ss);-;-;-;m;;(wgs84);(wgs84);°C;;PSU;;ml/l;;;;µmol/l;;µmol/l;;µmol/l;;µmol/l;;µmol/l;;µg/l;;µg/l;;mg/l;;‰;;‰;;µg/l;
12;1995-05-31;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;17.549;2;37.736;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.00;0;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;0.42;2
12;1995-06-07;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.529;2;38.082;2;999999;9;999999;9;999999;9;0.12;2;0.11;2;0.00;0;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;0.50;2
12;1995-06-07;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;19.469;2;37.729;2;999999;9;999999;9;999999;9;0.10;2;0.00;0;0.00;0;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;0.45;2
12;1995-06-14;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.841;2;38.107;2;999999;9;999999;9;999999;9;0.17;2;0.06;2;0.00;0;1.55;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.48;2
12;1995-06-14;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;18.589;2;37.950;2;999999;9;999999;9;999999;9;0.15;2;0.00;0;0.00;0;1.66;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.32;2
12;1995-06-21;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.910;2;38.093;2;999999;9;999999;9;999999;9;0.01;0;0.00;0;0.02;0;1.48;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.42;2
12;1995-06-21;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;21.835;2;37.786;2;999999;9;999999;9;999999;9;0.06;2;0.00;0;0.01;0;2.05;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.50;2
12;1995-06-29;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.082;2;38.146;2;999999;9;999999;9;999999;9;0.55;2;0.25;2;0.01;0;1.26;2;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9
12;1995-06-29;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;20.947;2;37.959;2;999999;9;999999;9;999999;9;0.02;0;0.00;0;0.00;0;1.13;2;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9
12;1995-07-05;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.050;2;38.150;2;999999;9;999999;9;999999;9;0.26;2;0.08;2;0.00;0;1.25;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.48;2
12;1995-07-05;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;22.370;2;37.971;2;999999;9;999999;9;999999;9;0.11;2;0.08;2;0.00;0;1.06;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.30;2
12;1995-07-12;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.989;2;999999;9;999999;9;999999;9;999999;9;0.51;2;0.08;2;0.00;0;1.02;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.37;2
12;1995-07-12;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;23.240;2;999999;9;999999;9;999999;9;999999;9;0.11;2;0.07;2;0.00;0;0.88;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.30;2
12;1995-07-19;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.757;2;38.056;2;999999;9;999999;9;999999;9;0.38;2;0.01;0;0.00;0;0.01;0;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9
12;1995-07-19;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;25.308;2;37.726;2;999999;9;999999;9;999999;9;0.54;2;0.01;0;0.01;0;1.07;2;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9
12;1995-07-26;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.235;2;38.191;2;999999;9;999999;9;999999;9;0.26;2;0.01;0;0.00;0;1.41;2;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9
12;1995-07-26;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;26.833;2;38.397;2;999999;9;999999;9;999999;9;0.28;2;0.02;0;0.00;0;1.21;2;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9
12;1995-08-02;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.046;2;38.001;2;999999;9;999999;9;999999;9;0.00;0;0.01;0;0.03;2;1.04;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.35;2
12;1995-08-02;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;26.179;2;38.066;2;999999;9;999999;9;999999;9;0.38;2;0.00;0;0.00;0;1.39;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.45;2
12;1995-08-09;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;16.234;2;37.993;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.04;2;1.02;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.73;3
12;1995-08-09;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;23.525;2;38.143;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.02;0;1.23;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.27;2
12;1995-08-16;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;16.093;2;37.966;2;999999;9;999999;9;999999;9;0.02;0;0.01;0;0.02;0;0.42;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.40;2
12;1995-08-16;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;25.297;2;38.195;2;999999;9;999999;9;999999;9;0.24;2;0.01;0;0.00;0;0.37;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.40;2
12;1995-08-23;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;24.855;2;38.315;2;999999;9;999999;9;999999;9;0.00;0;0.01;0;0.02;0;0.59;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.27;2
12;1995-08-23;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;16.509;2;37.980;2;999999;9;999999;9;999999;9;0.00;0;0.01;0;0.02;0;0.44;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.83;3
12;1995-08-30;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;16.846;2;37.955;2;999999;9;999999;9;999999;9;0.00;0;0.01;0;0.03;2;0.44;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.63;2
12;1995-08-30;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;24.138;2;38.264;2;999999;9;999999;9;999999;9;0.00;0;0.01;0;0.03;2;0.61;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.22;2
12;1995-09-06;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;17.787;2;37.677;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.02;0;0.59;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.27;2
12;1995-09-06;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;22.266;2;38.162;2;999999;9;999999;9;999999;9;0.00;0;0.01;0;0.02;0;0.62;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.22;2
12;1995-09-13;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.561;2;37.962;2;999999;9;999999;9;999999;9;0.00;0;0.04;2;0.02;0;0.63;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.28;2
12;1995-09-13;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;21.889;2;37.672;2;999999;9;999999;9;999999;9;0.25;2;0.01;0;0.01;0;0.56;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.46;2
12;1995-09-21;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.997;2;37.761;2;999999;9;999999;9;999999;9;0.00;0;0.02;0;0.01;0;0.60;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.34;2
12;1995-09-21;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;21.183;2;38.022;2;999999;9;999999;9;999999;9;0.02;0;0.00;0;0.01;0;0.77;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.40;2
12;1995-09-27;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;18.951;2;38.054;2;999999;9;999999;9;999999;9;0.00;0;0.02;0;0.01;0;0.71;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.42;2
12;1995-09-27;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;21.073;2;38.072;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.00;0;0.83;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.32;2
12;1995-10-04;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;20.253;2;38.017;2;999999;9;999999;9;999999;9;0.02;0;0.00;0;0.02;0;1.40;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.40;2
12;1995-10-04;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;20.618;2;38.044;2;999999;9;999999;9;999999;9;0.10;2;0.00;0;0.01;0;1.59;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.47;2
12;1995-10-11;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;18.713;2;38.002;2;999999;9;999999;9;999999;9;0.21;2;0.11;2;0.06;2;0.94;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.19;2
12;1995-10-11;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;20.434;2;37.782;2;999999;9;999999;9;999999;9;0.10;2;0.01;0;0.00;0;1.26;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.58;2
12;1995-10-18;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;18.545;2;37.988;2;999999;9;999999;9;999999;9;0.15;2;0.17;2;0.00;0;0.99;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.37;2
12;1995-10-18;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;20.303;2;37.545;2;999999;9;999999;9;999999;9;0.07;2;0.00;0;0.00;0;1.19;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.47;2
12;1995-10-24;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;19.269;2;37.821;2;999999;9;999999;9;999999;9;0.06;2;0.04;2;0.00;0;1.01;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.47;2
12;1995-10-24;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;20.210;2;37.949;2;999999;9;999999;9;999999;9;0.02;0;0.00;0;0.00;0;1.02;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.42;2
12;1995-10-31;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;19.318;2;38.141;2;999999;9;999999;9;999999;9;0.07;2;0.00;0;0.00;0;1.24;2;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9
12;1995-10-31;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;19.708;2;38.046;2;999999;9;999999;9;999999;9;0.05;0;0.00;0;0.00;0;1.08;2;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9
12;1995-11-09;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;16.719;2;38.028;2;999999;9;999999;9;999999;9;0.01;0;0.11;2;0.00;0;1.06;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.27;2
12;1995-11-09;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;18.132;2;38.174;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.00;0;0.95;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.42;2
12;1995-11-15;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;17.944;2;38.166;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.00;0;0.97;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.27;2
12;1995-11-15;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;17.881;2;38.096;2;999999;9;999999;9;999999;9;0.00;0;0.02;0;0.00;0;0.77;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.32;2
12;1995-11-29;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;16.259;2;38.103;2;999999;9;999999;9;999999;9;0.13;2;0.00;0;0.00;0;0.91;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.30;2
12;1995-11-29;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;16.280;2;38.108;2;999999;9;999999;9;999999;9;0.16;2;0.00;0;0.00;0;0.94;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.30;2
12;1995-12-06;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;16.084;2;38.143;2;999999;9;999999;9;999999;9;0.07;2;0.00;0;0.00;0;1.17;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.22;2
12;1995-12-06;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;16.078;2;38.144;2;999999;9;999999;9;999999;9;0.13;2;0.01;0;0.00;0;0.94;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.22;2
12;1995-12-13;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.580;2;38.152;2;999999;9;999999;9;999999;9;0.11;2;0.06;2;0.00;0;1.57;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.30;2
12;1995-12-13;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;15.573;2;38.154;2;999999;9;999999;9;999999;9;0.15;2;0.07;2;0.00;0;1.02;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.30;2
12;1995-12-19;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.165;2;38.148;2;999999;9;999999;9;999999;9;0.18;2;0.14;2;0.00;0;1.54;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.24;2
12;1995-12-19;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;15.211;2;38.150;2;999999;9;999999;9;999999;9;0.16;2;0.13;2;0.00;0;1.34;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.27;2
12;1995-12-29;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.917;2;38.174;2;999999;9;999999;9;999999;9;0.32;2;0.00;0;0.05;2;0.83;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.24;2
12;1995-12-29;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.902;2;38.172;2;999999;9;999999;9;999999;9;0.28;2;0.00;0;0.05;2;0.86;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.24;2
12;1996-01-03;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.785;2;38.134;2;999999;9;999999;9;999999;9;0.39;2;0.04;2;0.04;2;0.94;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.24;2
12;1996-01-03;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.815;2;38.132;2;999999;9;999999;9;999999;9;0.35;2;0.01;0;0.03;2;1.08;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.22;2
12;1996-01-10;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.259;2;38.053;2;999999;9;999999;9;999999;9;0.40;2;0.00;0;0.03;2;0.78;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.30;2
12;1996-01-10;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.280;2;38.061;2;999999;9;999999;9;999999;9;0.66;2;0.00;0;0.03;2;0.86;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.30;2
12;1996-01-17;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.315;2;37.980;2;999999;9;999999;9;999999;9;0.48;2;0.07;2;0.03;2;0.88;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.28;2
12;1996-01-17;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.750;2;37.593;2;999999;9;999999;9;999999;9;1.25;2;0.07;2;0.01;0;1.87;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.76;2
12;1996-01-24;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.394;2;38.050;2;999999;9;999999;9;999999;9;0.53;2;0.07;2;0.05;2;0.97;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.23;2
12;1996-01-24;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.795;2;37.957;2;999999;9;999999;9;999999;9;1.30;2;0.09;2;0.03;2;1.27;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.55;2
12;1996-02-01;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.206;2;38.065;2;999999;9;999999;9;999999;9;0.36;2;0.18;2;0.03;2;1.22;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.20;2
12;1996-02-01;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.166;2;38.034;2;999999;9;999999;9;999999;9;0.36;2;0.23;2;0.00;0;1.31;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.25;2
12;1996-02-08;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.888;2;38.018;2;999999;9;999999;9;999999;9;0.45;2;0.22;2;0.00;0;1.31;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.35;2
12;1996-02-08;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.852;2;37.999;2;999999;9;999999;9;999999;9;0.48;2;0.22;2;0.00;0;1.40;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.35;2
12;1996-02-13;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.739;2;38.073;2;999999;9;999999;9;999999;9;0.58;2;0.11;2;0.02;0;1.13;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.32;2
12;1996-02-13;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.738;2;38.070;2;999999;9;999999;9;999999;9;0.82;2;0.15;2;0.01;0;1.31;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.34;2
12;1996-02-21;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.589;2;38.059;2;999999;9;999999;9;999999;9;0.44;2;0.12;2;0.01;0;1.22;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.45;2
12;1996-02-21;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.520;2;38.037;2;999999;9;999999;9;999999;9;0.47;2;0.11;2;0.01;0;1.31;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.50;2
12;1996-02-28;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.492;2;38.057;2;999999;9;999999;9;999999;9;0.30;2;0.13;2;0.01;0;1.31;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.37;2
12;1996-02-28;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.490;2;38.062;2;999999;9;999999;9;999999;9;0.29;2;0.12;2;0.01;0;1.22;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.44;2
12;1996-03-06;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.385;2;38.068;2;999999;9;999999;9;999999;9;0.39;2;0.21;2;0.00;0;1.22;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.42;2
12;1996-03-06;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.402;2;38.067;2;999999;9;999999;9;999999;9;0.41;2;0.20;2;0.00;0;1.40;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.40;2
12;1996-03-13;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.307;2;38.082;2;999999;9;999999;9;999999;9;0.63;2;0.27;2;0.06;2;1.49;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.42;2
12;1996-03-13;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.298;2;38.086;2;999999;9;999999;9;999999;9;0.64;2;0.26;2;0.06;2;1.44;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.37;2
12;1996-03-20;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.307;2;38.112;2;999999;9;999999;9;999999;9;0.67;2;0.26;2;0.07;2;1.15;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.42;2
12;1996-03-20;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.522;2;37.972;2;999999;9;999999;9;999999;9;0.37;2;0.12;2;0.06;2;1.83;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.54;2
12;1996-03-27;08:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.393;2;38.129;2;999999;9;999999;9;999999;9;0.25;2;0.20;2;0.04;2;1.20;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.54;2
12;1996-03-27;08:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.741;2;38.053;2;999999;9;999999;9;999999;9;0.00;0;0.03;0;0.05;2;1.15;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.63;2
12;1996-04-03;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.668;2;38.079;2;999999;9;999999;9;999999;9;0.00;0;0.16;2;0.05;2;1.14;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.62;2
12;1996-04-03;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;13.670;2;38.058;2;999999;9;999999;9;999999;9;0.06;2;0.05;2;0.04;2;1.04;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.60;2
12;1996-04-10;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.618;2;38.044;2;999999;9;999999;9;999999;9;0.13;2;0.12;2;0.08;2;1.28;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.37;2
12;1996-04-10;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;14.743;2;37.150;2;999999;9;999999;9;999999;9;0.28;2;0.00;0;0.07;2;1.68;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.97;2
12;1996-04-17;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.076;2;38.000;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.04;2;1.10;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.53;2
12;1996-04-17;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;15.013;2;37.882;2;999999;9;999999;9;999999;9;0.01;0;0.00;0;0.03;2;1.35;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.50;2
12;1996-04-24;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.524;2;37.956;2;999999;9;999999;9;999999;9;0.00;0;0.02;0;0.04;2;1.09;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.34;2
12;1996-04-24;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;999999;9;999999;9;999999;9;999999;9;999999;9;0.13;2;0.03;0;0.04;2;1.35;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.45;2
12;1996-04-30;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.654;2;37.961;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.05;2;1.00;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.19;2
12;1996-04-30;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;15.313;2;37.691;2;999999;9;999999;9;999999;9;0.01;0;0.00;0;0.03;2;1.26;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.58;2
12;1996-05-07;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;13.870;2;38.030;2;999999;9;999999;9;999999;9;0.00;0;0.10;2;0.04;2;1.00;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.60;2
12;1996-05-07;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;15.380;2;37.811;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.04;2;1.05;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.76;2
12;1996-05-15;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.407;2;37.951;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.04;2;1.05;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.60;2
12;1996-05-15;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;17.571;2;37.500;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.01;0;1.52;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.68;2
12;1996-05-22;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.242;2;37.992;2;999999;9;999999;9;999999;9;0.00;0;0.02;0;0.04;2;1.09;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.37;2
12;1996-05-22;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;17.011;2;37.640;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.03;2;1.26;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.30;2
12;1996-05-29;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.496;2;37.893;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.04;2;1.13;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.37;2
12;1996-05-29;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;19.643;2;37.593;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.04;2;1.09;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.37;2
12;1996-06-05;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;15.020;2;37.816;2;999999;9;999999;9;999999;9;0.02;0;0.03;0;0.00;0;1.13;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.43;2
12;1996-06-05;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;19.958;2;37.546;2;999999;9;999999;9;999999;9;0.05;0;0.02;0;0.00;0;1.32;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.30;2
12;1996-06-12;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.796;2;37.977;2;999999;9;999999;9;999999;9;0.00;0;0.00;0;0.00;0;1.00;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.55;2
12;1996-06-12;07:00:00;0.00;inc;S;1.00;"Point B";43.6833;7.31667;23.381;2;37.597;2;999999;9;999999;9;999999;9;0.12;2;0.02;0;0.00;0;1.24;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.55;2
12;1996-06-19;07:00:00;0.00;inc;F;50.00;"Point B";43.6833;7.31667;14.416;2;37.982;2;999999;9;999999;9;999999;9;0.15;2;0.02;0;0.01;0;1.26;2;999999;9;999999;9;999999;9;999999;9;999999;9;0.42;2
